"_v [meter]","Freq [GHz]","x_coord [mm]","y_coord [mm]","_u []","NearETotal/max(NearETotal) []"
-4.5,2.4,1732,8012,-3.6,0.209810046115447
-4.5,2.4,1732,8012,-3.528,0.12186129322204
-4.5,2.4,1732,8012,-3.456,0.138226081196716
-4.5,2.4,1732,8012,-3.384,0.119788524954331
-4.5,2.4,1732,8012,-3.312,0.161001827772542
-4.5,2.4,1732,8012,-3.24,0.136232223182969
-4.5,2.4,1732,8012,-3.168,0.174296101408473
-4.5,2.4,1732,8012,-3.096,0.162701563686062
-4.5,2.4,1732,8012,-3.024,0.258394966003583
-4.5,2.4,1732,8012,-2.952,0.274015374307429
-4.5,2.4,1732,8012,-2.88,0.285870079168263
-4.5,2.4,1732,8012,-2.808,0.499323947008892
-4.5,2.4,1732,8012,-2.736,0.341874419672458
-4.5,2.4,1732,8012,-2.664,0.0889356152389334
-4.5,2.4,1732,8012,-2.592,0.197703041547821
-4.5,2.4,1732,8012,-2.52,0.227848713976684
-4.5,2.4,1732,8012,-2.448,0.266904886992088
-4.5,2.4,1732,8012,-2.376,0.294859352088839
-4.5,2.4,1732,8012,-2.304,0.250493851941885
-4.5,2.4,1732,8012,-2.232,0.239851291838234
-4.5,2.4,1732,8012,-2.16,0.238763690118734
-4.5,2.4,1732,8012,-2.088,0.232672449798634
-4.5,2.4,1732,8012,-2.016,0.36632962168596
-4.5,2.4,1732,8012,-1.944,0.325098236164547
-4.5,2.4,1732,8012,-1.872,0.32705791979606
-4.5,2.4,1732,8012,-1.8,0.298997086983511
-4.5,2.4,1732,8012,-1.728,0.496541135001622
-4.5,2.4,1732,8012,-1.656,0.301047605629101
-4.5,2.4,1732,8012,-1.584,0.13943048972525
-4.5,2.4,1732,8012,-1.512,0.159847701928164
-4.5,2.4,1732,8012,-1.44,0.291646800538184
-4.5,2.4,1732,8012,-1.368,0.19337603757299
-4.5,2.4,1732,8012,-1.296,0.227670571279423
-4.5,2.4,1732,8012,-1.224,0.264462746560195
-4.5,2.4,1732,8012,-1.152,0.264197923061392
-4.5,2.4,1732,8012,-1.08,0.256566589247342
-4.5,2.4,1732,8012,-1.008,0.380024951484131
-4.5,2.4,1732,8012,-0.936,0.647114256624993
-4.5,2.4,1732,8012,-0.864,1
-4.5,2.4,1732,8012,-0.792,0.993790211503344
-4.5,2.4,1732,8012,-0.72,0.823537307898412
-4.5,2.4,1732,8012,-0.648,0.79319493282673
-4.5,2.4,1732,8012,-0.576,0.63644360609401
-4.5,2.4,1732,8012,-0.504,0.434268088069026
-4.5,2.4,1732,8012,-0.432,0.48937591027572
-4.5,2.4,1732,8012,-0.36,0.337132472526893
-4.5,2.4,1732,8012,-0.288,0.188119873678701
-4.5,2.4,1732,8012,-0.216,0.18312016967376
-4.5,2.4,1732,8012,-0.144,0.12825279023511
-4.5,2.4,1732,8012,-0.0719999999999996,0.140248762330796
-4.5,2.4,1732,8012,0,0.147292296218514
-4.5,2.4,1732,8012,0.0720000000000005,0.299411004251032
-4.5,2.4,1732,8012,0.144000000000001,0.292622049814394
-4.5,2.4,1732,8012,0.216,0.271265466730613
-4.5,2.4,1732,8012,0.288,0.202524484353643
-4.5,2.4,1732,8012,0.36,0.238910961398951
-4.5,2.4,1732,8012,0.432,0.326883513860836
-4.5,2.4,1732,8012,0.504,0.216106915003836
-4.5,2.4,1732,8012,0.576,0.297014350165895
-4.5,2.4,1732,8012,0.648,0.286335256628417
-4.5,2.4,1732,8012,0.72,0.09023563479484
-4.5,2.4,1732,8012,0.792,0.17764332729683
-4.5,2.4,1732,8012,0.864,0.311918149700531
-4.5,2.4,1732,8012,0.936,0.302922300493106
-4.5,2.4,1732,8012,1.008,0.246616877177735
-4.5,2.4,1732,8012,1.08,0.165684060737006
-4.5,2.4,1732,8012,1.152,0.115117064982217
-4.5,2.4,1732,8012,1.224,0.0837816668388755
-4.5,2.4,1732,8012,1.296,0.10160807873337
-4.5,2.4,1732,8012,1.368,0.129710874448011
-4.5,2.4,1732,8012,1.44,0.0804680207856583
-4.5,2.4,1732,8012,1.512,0.0432278190275265
-4.5,2.4,1732,8012,1.584,0.0710651910454944
-4.5,2.4,1732,8012,1.656,0.0946735678335734
-4.5,2.4,1732,8012,1.728,0.0583730714931756
-4.5,2.4,1732,8012,1.8,0.0784839590567904
-4.5,2.4,1732,8012,1.872,0.163212902329773
-4.5,2.4,1732,8012,1.944,0.236389429249172
-4.5,2.4,1732,8012,2.016,0.318953486941704
-4.5,2.4,1732,8012,2.088,0.34753395945665
-4.5,2.4,1732,8012,2.16,0.316883942629142
-4.5,2.4,1732,8012,2.232,0.227019441928616
-4.5,2.4,1732,8012,2.304,0.17005613470144
-4.5,2.4,1732,8012,2.376,0.157048477304936
-4.5,2.4,1732,8012,2.448,0.176597746551621
-4.5,2.4,1732,8012,2.52,0.207200055991198
-4.5,2.4,1732,8012,2.592,0.226613460362928
-4.5,2.4,1732,8012,2.664,0.189009002694306
-4.5,2.4,1732,8012,2.736,0.117553553369873
-4.5,2.4,1732,8012,2.808,0.0477666347061472
-4.5,2.4,1732,8012,2.88,0.0760112540224851
-4.5,2.4,1732,8012,2.952,0.0951192029185068
-4.5,2.4,1732,8012,3.024,0.0705459854302762
-4.5,2.4,1732,8012,3.096,0.104574095030191
-4.5,2.4,1732,8012,3.168,0.168936677022865
-4.5,2.4,1732,8012,3.24,0.221507258333313
-4.5,2.4,1732,8012,3.312,0.2294943449462
-4.5,2.4,1732,8012,3.384,0.180033144304665
-4.5,2.4,1732,8012,3.456,0.0884697325617777
-4.5,2.4,1732,8012,3.528,0.0555816483236233
-4.5,2.4,1732,8012,3.6,0.162122077209143
-4.41,2.4,1732,8012,-3.6,0.205945495185404
-4.41,2.4,1732,8012,-3.528,0.063697040901382
-4.41,2.4,1732,8012,-3.456,0.142719317406289
-4.41,2.4,1732,8012,-3.384,0.0443855226470061
-4.41,2.4,1732,8012,-3.312,0.153817966708974
-4.41,2.4,1732,8012,-3.24,0.0708938292867086
-4.41,2.4,1732,8012,-3.168,0.135987828496757
-4.41,2.4,1732,8012,-3.096,0.109714635681
-4.41,2.4,1732,8012,-3.024,0.243921609074124
-4.41,2.4,1732,8012,-2.952,0.305165577091612
-4.41,2.4,1732,8012,-2.88,0.183297016222598
-4.41,2.4,1732,8012,-2.808,0.139911163734355
-4.41,2.4,1732,8012,-2.736,0.111157611984478
-4.41,2.4,1732,8012,-2.664,0.103224130316019
-4.41,2.4,1732,8012,-2.592,0.143983985764582
-4.41,2.4,1732,8012,-2.52,0.24258372526369
-4.41,2.4,1732,8012,-2.448,0.266691482119306
-4.41,2.4,1732,8012,-2.376,0.3052230868807
-4.41,2.4,1732,8012,-2.304,0.267893813583686
-4.41,2.4,1732,8012,-2.232,0.243918095168964
-4.41,2.4,1732,8012,-2.16,0.230419917676115
-4.41,2.4,1732,8012,-2.088,0.220059356138999
-4.41,2.4,1732,8012,-2.016,0.311111445360514
-4.41,2.4,1732,8012,-1.944,0.379663504425107
-4.41,2.4,1732,8012,-1.872,0.364137314598015
-4.41,2.4,1732,8012,-1.8,0.204956209885513
-4.41,2.4,1732,8012,-1.728,0.327077774156958
-4.41,2.4,1732,8012,-1.656,0.26250477302158
-4.41,2.4,1732,8012,-1.584,0.17997158070758
-4.41,2.4,1732,8012,-1.512,0.132279379109673
-4.41,2.4,1732,8012,-1.44,0.25880426845595
-4.41,2.4,1732,8012,-1.368,0.179324227701952
-4.41,2.4,1732,8012,-1.296,0.144898123361834
-4.41,2.4,1732,8012,-1.224,0.284045313756037
-4.41,2.4,1732,8012,-1.152,0.195847235992137
-4.41,2.4,1732,8012,-1.08,0.219341330804925
-4.41,2.4,1732,8012,-1.008,0.347087140965822
-4.41,2.4,1732,8012,-0.936,0.596510412141362
-4.41,2.4,1732,8012,-0.864,0.985982396672185
-4.41,2.4,1732,8012,-0.792,1
-4.41,2.4,1732,8012,-0.72,0.778452645357395
-4.41,2.4,1732,8012,-0.648,0.621130072786836
-4.41,2.4,1732,8012,-0.576,0.567102635727199
-4.41,2.4,1732,8012,-0.504,0.428862399886885
-4.41,2.4,1732,8012,-0.432,0.458237563416881
