"_v [meter]","Freq [GHz]","x_coord [mm]","y_coord [mm]","_u []","NearETotal/max(NearETotal) []"
-4.5,2.4,440,4626,-3.6,0.66465964579345
-4.5,2.4,440,4626,-3.528,0.468685971638178
-4.5,2.4,440,4626,-3.456,0.629826436180043
-4.5,2.4,440,4626,-3.384,0.455964043035309
-4.5,2.4,440,4626,-3.312,0.390289865061301
-4.5,2.4,440,4626,-3.24,0.737972094867474
-4.5,2.4,440,4626,-3.168,0.554526863578168
-4.5,2.4,440,4626,-3.096,0.775815870391979
-4.5,2.4,440,4626,-3.024,0.669458488470719
-4.5,2.4,440,4626,-2.952,0.517096916283507
-4.5,2.4,440,4626,-2.88,1
-4.5,2.4,440,4626,-2.808,0.810074227316172
-4.5,2.4,440,4626,-2.736,0.857368082493049
-4.5,2.4,440,4626,-2.664,0.87435589552736
-4.5,2.4,440,4626,-2.592,0.59538196509094
-4.5,2.4,440,4626,-2.52,0.645804634366462
-4.5,2.4,440,4626,-2.448,0.669765639477921
-4.5,2.4,440,4626,-2.376,0.598475328388959
-4.5,2.4,440,4626,-2.304,0.469237264113409
-4.5,2.4,440,4626,-2.232,0.299332155893677
-4.5,2.4,440,4626,-2.16,0.633923842675274
-4.5,2.4,440,4626,-2.088,0.406916478900646
-4.5,2.4,440,4626,-2.016,0.684805929982101
-4.5,2.4,440,4626,-1.944,0.658655127824835
-4.5,2.4,440,4626,-1.872,0.578191762043904
-4.5,2.4,440,4626,-1.8,0.539011721053721
-4.5,2.4,440,4626,-1.728,0.602035300506019
-4.5,2.4,440,4626,-1.656,0.872638440561466
-4.5,2.4,440,4626,-1.584,0.630271197417097
-4.5,2.4,440,4626,-1.512,0.496923902565244
-4.5,2.4,440,4626,-1.44,0.336683511150294
-4.5,2.4,440,4626,-1.368,0.58167218510421
-4.5,2.4,440,4626,-1.296,0.374878488824659
-4.5,2.4,440,4626,-1.224,0.125956383769465
-4.5,2.4,440,4626,-1.152,0.52552288780449
-4.5,2.4,440,4626,-1.08,0.55732601389439
-4.5,2.4,440,4626,-1.008,0.39572941031302
-4.5,2.4,440,4626,-0.936,0.563768265200941
-4.5,2.4,440,4626,-0.864,0.500112509345187
-4.5,2.4,440,4626,-0.792,0.580280983796781
-4.5,2.4,440,4626,-0.72,0.748672897293049
-4.5,2.4,440,4626,-0.648,0.587366024631906
-4.5,2.4,440,4626,-0.576,0.636990355893776
-4.5,2.4,440,4626,-0.504,0.466569496394263
-4.5,2.4,440,4626,-0.432,0.423531200961355
-4.5,2.4,440,4626,-0.36,0.462299695381609
-4.5,2.4,440,4626,-0.288,0.672978635716238
-4.5,2.4,440,4626,-0.216,0.502606111911077
-4.5,2.4,440,4626,-0.144,0.309943547078753
-4.5,2.4,440,4626,-0.0719999999999996,0.430869610170815
-4.5,2.4,440,4626,0,0.683512513863523
-4.5,2.4,440,4626,0.0720000000000005,0.856837609507492
-4.5,2.4,440,4626,0.144000000000001,0.634259932311592
-4.5,2.4,440,4626,0.216,0.647908797303468
-4.5,2.4,440,4626,0.288,0.459968149978346
-4.5,2.4,440,4626,0.36,0.658406738375719
-4.5,2.4,440,4626,0.432,0.416912101905426
-4.5,2.4,440,4626,0.504,0.421242582387005
-4.5,2.4,440,4626,0.576,0.337087698616228
-4.5,2.4,440,4626,0.648,0.2853523748013
-4.5,2.4,440,4626,0.72,0.301413061369641
-4.5,2.4,440,4626,0.792,0.25311835293231
-4.5,2.4,440,4626,0.864,0.334315114981844
-4.5,2.4,440,4626,0.936,0.295219178667949
-4.5,2.4,440,4626,1.008,0.426030411208571
-4.5,2.4,440,4626,1.08,0.492224829970106
-4.5,2.4,440,4626,1.152,0.42465210174362
-4.5,2.4,440,4626,1.224,0.592039141574653
-4.5,2.4,440,4626,1.296,0.516725769658886
-4.5,2.4,440,4626,1.368,0.3902221587654
-4.5,2.4,440,4626,1.44,0.563684722201778
-4.5,2.4,440,4626,1.512,0.594202515885398
-4.5,2.4,440,4626,1.584,0.598151192184209
