"_v [meter]","Freq [GHz]","x_coord [mm]","y_coord [mm]","_u []","NearETotal/max(NearETotal) []"
-4.5,2.4,6630,3586,-3.6,0.213457150807247
-4.5,2.4,6630,3586,-3.528,0.186933049373239
-4.5,2.4,6630,3586,-3.456,0.261580685800833
-4.5,2.4,6630,3586,-3.384,0.199161481549235
-4.5,2.4,6630,3586,-3.312,0.318076054602671
-4.5,2.4,6630,3586,-3.24,0.201327782964336
-4.5,2.4,6630,3586,-3.168,0.261218372651604
-4.5,2.4,6630,3586,-3.096,0.111293464562302
-4.5,2.4,6630,3586,-3.024,0.110624846197133
-4.5,2.4,6630,3586,-2.952,0.0487204889222379
-4.5,2.4,6630,3586,-2.88,0.0730041845276742
-4.5,2.4,6630,3586,-2.808,0.159849110363077
-4.5,2.4,6630,3586,-2.736,0.0511731415621629
-4.5,2.4,6630,3586,-2.664,0.085973427629152
-4.5,2.4,6630,3586,-2.592,0.0680599755773206
-4.5,2.4,6630,3586,-2.52,0.106808491289439
-4.5,2.4,6630,3586,-2.448,0.207319733554651
-4.5,2.4,6630,3586,-2.376,0.190193383229384
-4.5,2.4,6630,3586,-2.304,0.131627710936836
-4.5,2.4,6630,3586,-2.232,0.126699838047106
-4.5,2.4,6630,3586,-2.16,0.116456183408581
-4.5,2.4,6630,3586,-2.088,0.0714110689732624
-4.5,2.4,6630,3586,-2.016,0.123058775093838
-4.5,2.4,6630,3586,-1.944,0.154592041428512
-4.5,2.4,6630,3586,-1.872,0.220829335143874
-4.5,2.4,6630,3586,-1.8,0.157750305682722
-4.5,2.4,6630,3586,-1.728,0.28318122773214
-4.5,2.4,6630,3586,-1.656,0.287970691832418
-4.5,2.4,6630,3586,-1.584,0.313219673499439
-4.5,2.4,6630,3586,-1.512,0.348527986174864
-4.5,2.4,6630,3586,-1.44,0.216943803507421
-4.5,2.4,6630,3586,-1.368,0.213162524444339
-4.5,2.4,6630,3586,-1.296,0.204396472703061
-4.5,2.4,6630,3586,-1.224,0.117918336581858
-4.5,2.4,6630,3586,-1.152,0.223357063554419
-4.5,2.4,6630,3586,-1.08,0.363104674624681
-4.5,2.4,6630,3586,-1.008,0.383703681408782
-4.5,2.4,6630,3586,-0.936,0.299226329900412
-4.5,2.4,6630,3586,-0.864,0.32712664002468
-4.5,2.4,6630,3586,-0.792,0.303156555572275
-4.5,2.4,6630,3586,-0.72,0.263780487212753
-4.5,2.4,6630,3586,-0.648,0.194110981220149
-4.5,2.4,6630,3586,-0.576,0.165426658385974
-4.5,2.4,6630,3586,-0.504,0.179222576082889
-4.5,2.4,6630,3586,-0.432,0.112657780599859
-4.5,2.4,6630,3586,-0.36,0.105176094160135
-4.5,2.4,6630,3586,-0.288,0.176470156856476
