"_v [meter]","Freq [GHz]","x_coord [mm]","y_coord [mm]","_u []","NearETotal/max(NearETotal) []"
-4.5,2.4,6450,5980,-3.6,0.217538163530416
-4.5,2.4,6450,5980,-3.528,0.159401098764426
-4.5,2.4,6450,5980,-3.456,0.142416469392506
-4.5,2.4,6450,5980,-3.384,0.129617729204572
-4.5,2.4,6450,5980,-3.312,0.112493855513004
-4.5,2.4,6450,5980,-3.24,0.214253613811962
-4.5,2.4,6450,5980,-3.168,0.28162881148747
-4.5,2.4,6450,5980,-3.096,0.3310649247161
-4.5,2.4,6450,5980,-3.024,0.298372088394931
-4.5,2.4,6450,5980,-2.952,0.336235639404379
-4.5,2.4,6450,5980,-2.88,0.345446776590273
-4.5,2.4,6450,5980,-2.808,0.340874848730933
-4.5,2.4,6450,5980,-2.736,0.293014335988335
-4.5,2.4,6450,5980,-2.664,0.258017608306689
-4.5,2.4,6450,5980,-2.592,0.175769474335359
-4.5,2.4,6450,5980,-2.52,0.127704015025072
-4.5,2.4,6450,5980,-2.448,0.211251960261798
-4.5,2.4,6450,5980,-2.376,0.164240868260013
-4.5,2.4,6450,5980,-2.304,0.205615963225755
-4.5,2.4,6450,5980,-2.232,0.249814848643895
-4.5,2.4,6450,5980,-2.16,0.132752066511631
-4.5,2.4,6450,5980,-2.088,0.163638891716364
-4.5,2.4,6450,5980,-2.016,0.151735487316139
-4.5,2.4,6450,5980,-1.944,0.220043376160917
-4.5,2.4,6450,5980,-1.872,0.16626526503636
-4.5,2.4,6450,5980,-1.8,0.144962936842173
-4.5,2.4,6450,5980,-1.728,0.104325967721345
-4.5,2.4,6450,5980,-1.656,0.235250339403218
-4.5,2.4,6450,5980,-1.584,0.261747025545225
-4.5,2.4,6450,5980,-1.512,0.265875887561979
-4.5,2.4,6450,5980,-1.44,0.368159771858469
-4.5,2.4,6450,5980,-1.368,0.511188551979507
-4.5,2.4,6450,5980,-1.296,0.529620009409624
-4.5,2.4,6450,5980,-1.224,0.339069704124346
-4.5,2.4,6450,5980,-1.152,0.316607315870431
-4.5,2.4,6450,5980,-1.08,0.438779490750062
-4.5,2.4,6450,5980,-1.008,0.331652074458135
-4.5,2.4,6450,5980,-0.936,0.171878843942066
-4.5,2.4,6450,5980,-0.864,0.253146954755254
-4.5,2.4,6450,5980,-0.792,0.28245516911787
-4.5,2.4,6450,5980,-0.72,0.263100295539077
-4.5,2.4,6450,5980,-0.648,0.165661181494856
-4.5,2.4,6450,5980,-0.576,0.164612711092164
-4.5,2.4,6450,5980,-0.504,0.29971618508277
-4.5,2.4,6450,5980,-0.432,0.359037546335929
-4.5,2.4,6450,5980,-0.36,0.146627735565831
-4.5,2.4,6450,5980,-0.288,0.158851199825661
-4.5,2.4,6450,5980,-0.216,0.157822988294531
-4.5,2.4,6450,5980,-0.144,0.146935685931471
-4.5,2.4,6450,5980,-0.0719999999999996,0.576318337904436
-4.5,2.4,6450,5980,0,0.276832644479216
-4.5,2.4,6450,5980,0.0720000000000005,0.763168068742795
-4.5,2.4,6450,5980,0.144000000000001,0.354005225131121
-4.5,2.4,6450,5980,0.216,0.300731336145395
-4.5,2.4,6450,5980,0.288,0.448492341001047
-4.5,2.4,6450,5980,0.36,0.282365380024045
-4.5,2.4,6450,5980,0.432,0.763011099814378
-4.5,2.4,6450,5980,0.504,0.655313031377514
-4.5,2.4,6450,5980,0.576,0.678695876220408
-4.5,2.4,6450,5980,0.648,0.492066667863725
-4.5,2.4,6450,5980,0.72,0.327243754836661
-4.5,2.4,6450,5980,0.792,0.260692464192132
-4.5,2.4,6450,5980,0.864,0.278407273553964
-4.5,2.4,6450,5980,0.936,0.173119781796658
-4.5,2.4,6450,5980,1.008,0.270577338389707
-4.5,2.4,6450,5980,1.08,0.217632599712167
-4.5,2.4,6450,5980,1.152,0.197385697976899
-4.5,2.4,6450,5980,1.224,0.354809246169056
-4.5,2.4,6450,5980,1.296,0.422254947530733
-4.5,2.4,6450,5980,1.368,0.386596493551143
-4.5,2.4,6450,5980,1.44,0.357653676647812
-4.5,2.4,6450,5980,1.512,0.583587818462448
-4.5,2.4,6450,5980,1.584,0.580740399722108
-4.5,2.4,6450,5980,1.656,0.641601039118098
-4.5,2.4,6450,5980,1.728,0.744520519736902
-4.5,2.4,6450,5980,1.8,0.684318504270822
-4.5,2.4,6450,5980,1.872,0.414719864402425
-4.5,2.4,6450,5980,1.944,0.672876544178796
-4.5,2.4,6450,5980,2.016,0.525274702899811
-4.5,2.4,6450,5980,2.088,0.990953341120676
-4.5,2.4,6450,5980,2.16,0.680852809674215
-4.5,2.4,6450,5980,2.232,0.644473060742562
-4.5,2.4,6450,5980,2.304,1
-4.5,2.4,6450,5980,2.376,0.184748640578035
-4.5,2.4,6450,5980,2.448,0.709576813951127
-4.5,2.4,6450,5980,2.52,0.463037584532136
-4.5,2.4,6450,5980,2.592,0.332888462290073
-4.5,2.4,6450,5980,2.664,0.546254459198542
-4.5,2.4,6450,5980,2.736,0.595720675840732
-4.5,2.4,6450,5980,2.808,0.279514512232926
-4.5,2.4,6450,5980,2.88,0.456547665947477
-4.5,2.4,6450,5980,2.952,0.142598258510721
-4.5,2.4,6450,5980,3.024,0.466698009270733
-4.5,2.4,6450,5980,3.096,0.442590799049854
-4.5,2.4,6450,5980,3.168,0.229160643015381
-4.5,2.4,6450,5980,3.24,0.445406165116214
-4.5,2.4,6450,5980,3.312,0.360118487999573
-4.5,2.4,6450,5980,3.384,0.209013323070809
-4.5,2.4,6450,5980,3.456,0.322888695918759
-4.5,2.4,6450,5980,3.528,0.364227121857382
-4.5,2.4,6450,5980,3.6,0.246607147740838
-4.41,2.4,6450,5980,-3.6,0.144224757617408
-4.41,2.4,6450,5980,-3.528,0.149587740313423
-4.41,2.4,6450,5980,-3.456,0.124392608455183
-4.41,2.4,6450,5980,-3.384,0.144665174960053
-4.41,2.4,6450,5980,-3.312,0.068773048894257
-4.41,2.4,6450,5980,-3.24,0.0974983602223309
-4.41,2.4,6450,5980,-3.168,0.151415160406471
-4.41,2.4,6450,5980,-3.096,0.193554138271376
