"_v [meter]","Freq [GHz]","x_coord [mm]","y_coord [mm]","_u []","NearETotal/max(NearETotal) []"
-4.5,2.4,4327,3109,-3.6,0.67898816513706
-4.5,2.4,4327,3109,-3.528,0.423574225560958
-4.5,2.4,4327,3109,-3.456,0.23239160657818
-4.5,2.4,4327,3109,-3.384,0.343159465926444
-4.5,2.4,4327,3109,-3.312,0.547071447826247
-4.5,2.4,4327,3109,-3.24,0.572129858265478
-4.5,2.4,4327,3109,-3.168,0.47109086855344
-4.5,2.4,4327,3109,-3.096,0.176377398712944
-4.5,2.4,4327,3109,-3.024,0.19657991677097
-4.5,2.4,4327,3109,-2.952,0.461352330877801
-4.5,2.4,4327,3109,-2.88,0.577253122065246
-4.5,2.4,4327,3109,-2.808,0.511465369518819
-4.5,2.4,4327,3109,-2.736,0.372632628944243
-4.5,2.4,4327,3109,-2.664,0.296438659692286
-4.5,2.4,4327,3109,-2.592,0.24476865536505
-4.5,2.4,4327,3109,-2.52,0.190717744817419
-4.5,2.4,4327,3109,-2.448,0.323250277667733
-4.5,2.4,4327,3109,-2.376,0.394018717536551
-4.5,2.4,4327,3109,-2.304,0.334992292506858
-4.5,2.4,4327,3109,-2.232,0.317337450694233
-4.5,2.4,4327,3109,-2.16,0.290159282361077
-4.5,2.4,4327,3109,-2.088,0.392270192405448
-4.5,2.4,4327,3109,-2.016,0.548935033002833
-4.5,2.4,4327,3109,-1.944,0.608858448363733
-4.5,2.4,4327,3109,-1.872,0.576754271296567
-4.5,2.4,4327,3109,-1.8,0.551335014756174
-4.5,2.4,4327,3109,-1.728,0.546184748256736
-4.5,2.4,4327,3109,-1.656,0.487233044571042
-4.5,2.4,4327,3109,-1.584,0.448602766453332
-4.5,2.4,4327,3109,-1.512,0.395643678145572
-4.5,2.4,4327,3109,-1.44,0.385646196572779
-4.5,2.4,4327,3109,-1.368,0.406022066898728
-4.5,2.4,4327,3109,-1.296,0.391127056928176
-4.5,2.4,4327,3109,-1.224,0.496921745339976
-4.5,2.4,4327,3109,-1.152,0.456025443425639
-4.5,2.4,4327,3109,-1.08,0.345125722216623
-4.5,2.4,4327,3109,-1.008,0.498179833827666
-4.5,2.4,4327,3109,-0.936,0.59443020056924
-4.5,2.4,4327,3109,-0.864,0.541766037426575
-4.5,2.4,4327,3109,-0.792,0.297358638101091
-4.5,2.4,4327,3109,-0.72,0.133176078450806
-4.5,2.4,4327,3109,-0.648,0.209349213099085
-4.5,2.4,4327,3109,-0.576,0.199601195415223
-4.5,2.4,4327,3109,-0.504,0.377942576404577
-4.5,2.4,4327,3109,-0.432,0.705283757699121
-4.5,2.4,4327,3109,-0.36,0.46384258471855
-4.5,2.4,4327,3109,-0.288,0.372615522860132
-4.5,2.4,4327,3109,-0.216,0.283923694472108
-4.5,2.4,4327,3109,-0.144,0.203227780644187
-4.5,2.4,4327,3109,-0.0719999999999996,0.337177667402928
-4.5,2.4,4327,3109,0,0.596876830942396
-4.5,2.4,4327,3109,0.0720000000000005,0.795365091524773
-4.5,2.4,4327,3109,0.144000000000001,0.600438989697014
-4.5,2.4,4327,3109,0.216,0.841928144020243
-4.5,2.4,4327,3109,0.288,0.813925031295302
-4.5,2.4,4327,3109,0.36,0.540627905102094
-4.5,2.4,4327,3109,0.432,0.13627490153985
-4.5,2.4,4327,3109,0.504,0.244699271142247
-4.5,2.4,4327,3109,0.576,0.356257841013627
