"_v [meter]","Freq [GHz]","x_coord [mm]","y_coord [mm]","_u []","NearETotal/max(NearETotal) []"
-4.5,2.4,7233,5541,-3.6,0.194759593668945
-4.5,2.4,7233,5541,-3.528,0.166135275709766
-4.5,2.4,7233,5541,-3.456,0.1306792237815
-4.5,2.4,7233,5541,-3.384,0.135740964949759
-4.5,2.4,7233,5541,-3.312,0.105978961349035
-4.5,2.4,7233,5541,-3.24,0.146189931791123
-4.5,2.4,7233,5541,-3.168,0.0870480625841802
-4.5,2.4,7233,5541,-3.096,0.0885048969694758
-4.5,2.4,7233,5541,-3.024,0.0830164213619171
-4.5,2.4,7233,5541,-2.952,0.135725341936207
-4.5,2.4,7233,5541,-2.88,0.109263066835661
-4.5,2.4,7233,5541,-2.808,0.0689333590987963
-4.5,2.4,7233,5541,-2.736,0.0476261265183907
-4.5,2.4,7233,5541,-2.664,0.066404078910467
-4.5,2.4,7233,5541,-2.592,0.0509278276167059
-4.5,2.4,7233,5541,-2.52,0.0997124280559621
-4.5,2.4,7233,5541,-2.448,0.159385612800533
-4.5,2.4,7233,5541,-2.376,0.212065565399218
-4.5,2.4,7233,5541,-2.304,0.227224105344545
-4.5,2.4,7233,5541,-2.232,0.170769144505768
-4.5,2.4,7233,5541,-2.16,0.13331540452004
-4.5,2.4,7233,5541,-2.088,0.0748029311618976
-4.5,2.4,7233,5541,-2.016,0.0852452862098396
-4.5,2.4,7233,5541,-1.944,0.118406992575803
-4.5,2.4,7233,5541,-1.872,0.101286253672655
-4.5,2.4,7233,5541,-1.8,0.0479972489531366
-4.5,2.4,7233,5541,-1.728,0.0618866259623598
-4.5,2.4,7233,5541,-1.656,0.10928808036056
-4.5,2.4,7233,5541,-1.584,0.125053544351022
-4.5,2.4,7233,5541,-1.512,0.19993852600544
-4.5,2.4,7233,5541,-1.44,0.351761954039757
-4.5,2.4,7233,5541,-1.368,0.341756804921578
-4.5,2.4,7233,5541,-1.296,0.315335155341479
-4.5,2.4,7233,5541,-1.224,0.217402543662382
-4.5,2.4,7233,5541,-1.152,0.302745423733006
-4.5,2.4,7233,5541,-1.08,0.259498444710288
-4.5,2.4,7233,5541,-1.008,0.189218689621723
-4.5,2.4,7233,5541,-0.936,0.162521594961798
-4.5,2.4,7233,5541,-0.864,0.167584795909838
-4.5,2.4,7233,5541,-0.792,0.338189774569515
-4.5,2.4,7233,5541,-0.72,0.297466852722831
-4.5,2.4,7233,5541,-0.648,0.411436277936318
-4.5,2.4,7233,5541,-0.576,0.394079018950981
-4.5,2.4,7233,5541,-0.504,0.417518023780093
-4.5,2.4,7233,5541,-0.432,0.473036699824145
-4.5,2.4,7233,5541,-0.36,0.451812106454579
-4.5,2.4,7233,5541,-0.288,0.379492181576039
-4.5,2.4,7233,5541,-0.216,0.427980023902742
-4.5,2.4,7233,5541,-0.144,0.410744212087505
-4.5,2.4,7233,5541,-0.0719999999999996,0.501131635450152
-4.5,2.4,7233,5541,0,0.545863605195101
-4.5,2.4,7233,5541,0.0720000000000005,0.626835632952829
-4.5,2.4,7233,5541,0.144000000000001,0.61258960073174
-4.5,2.4,7233,5541,0.216,0.535215294343853
-4.5,2.4,7233,5541,0.288,0.404790722400048
-4.5,2.4,7233,5541,0.36,0.597421441625586
-4.5,2.4,7233,5541,0.432,0.560710425184633
-4.5,2.4,7233,5541,0.504,0.425324267389758
-4.5,2.4,7233,5541,0.576,0.324212528421845
-4.5,2.4,7233,5541,0.648,0.416130756005951
-4.5,2.4,7233,5541,0.72,0.42460264080704
-4.5,2.4,7233,5541,0.792,0.448742560242122
-4.5,2.4,7233,5541,0.864,0.184904920074141
-4.5,2.4,7233,5541,0.936,0.169010400167807
-4.5,2.4,7233,5541,1.008,0.480183564890572
-4.5,2.4,7233,5541,1.08,0.790260956207613
-4.5,2.4,7233,5541,1.152,0.726547902360295
-4.5,2.4,7233,5541,1.224,0.234711966243338
-4.5,2.4,7233,5541,1.296,0.776877851677332
-4.5,2.4,7233,5541,1.368,0.391912748351693
-4.5,2.4,7233,5541,1.44,0.738518446088946
-4.5,2.4,7233,5541,1.512,0.397562978617807
-4.5,2.4,7233,5541,1.584,0.7604332155698
-4.5,2.4,7233,5541,1.656,0.536740631719138
-4.5,2.4,7233,5541,1.728,1
-4.5,2.4,7233,5541,1.8,0.390286051780193
-4.5,2.4,7233,5541,1.872,0.903343447211213
-4.5,2.4,7233,5541,1.944,0.374105630227919
-4.5,2.4,7233,5541,2.016,0.6155056100376
-4.5,2.4,7233,5541,2.088,0.376589224757648
-4.5,2.4,7233,5541,2.16,0.754499431284617
-4.5,2.4,7233,5541,2.232,0.321865471871471
-4.5,2.4,7233,5541,2.304,0.289285546132016
-4.5,2.4,7233,5541,2.376,0.256312375815878
-4.5,2.4,7233,5541,2.448,0.348822558840428
-4.5,2.4,7233,5541,2.52,0.243518022958811
-4.5,2.4,7233,5541,2.592,0.49907849400473
-4.5,2.4,7233,5541,2.664,0.107982647372672
-4.5,2.4,7233,5541,2.736,0.285790839828839
-4.5,2.4,7233,5541,2.808,0.326405777882757
-4.5,2.4,7233,5541,2.88,0.447577123023519
-4.5,2.4,7233,5541,2.952,0.227396753505738
-4.5,2.4,7233,5541,3.024,0.38589986108349
-4.5,2.4,7233,5541,3.096,0.451388721596135
-4.5,2.4,7233,5541,3.168,0.546837441504777
-4.5,2.4,7233,5541,3.24,0.537938821396459
-4.5,2.4,7233,5541,3.312,0.337805120986083
-4.5,2.4,7233,5541,3.384,0.600678699326639
-4.5,2.4,7233,5541,3.456,0.449772303730878
-4.5,2.4,7233,5541,3.528,0.611314809784711
-4.5,2.4,7233,5541,3.6,0.343120241303474
-4.41,2.4,7233,5541,-3.6,0.268367207498402
-4.41,2.4,7233,5541,-3.528,0.257069095500732
-4.41,2.4,7233,5541,-3.456,0.246714693348016
-4.41,2.4,7233,5541,-3.384,0.199240626030976
-4.41,2.4,7233,5541,-3.312,0.141812197288999
-4.41,2.4,7233,5541,-3.24,0.134257984418866
-4.41,2.4,7233,5541,-3.168,0.0387896967788759
-4.41,2.4,7233,5541,-3.096,0.155434572800854
-4.41,2.4,7233,5541,-3.024,0.110011158280373
-4.41,2.4,7233,5541,-2.952,0.0972194042651924
-4.41,2.4,7233,5541,-2.88,0.0967417216224782
-4.41,2.4,7233,5541,-2.808,0.105639450733836
-4.41,2.4,7233,5541,-2.736,0.136853032939346
-4.41,2.4,7233,5541,-2.664,0.132774831966897
-4.41,2.4,7233,5541,-2.592,0.121342225653909
-4.41,2.4,7233,5541,-2.52,0.155320595115958
-4.41,2.4,7233,5541,-2.448,0.197949514125946
-4.41,2.4,7233,5541,-2.376,0.251445864675424
-4.41,2.4,7233,5541,-2.304,0.21398485497262
-4.41,2.4,7233,5541,-2.232,0.202174691637701
-4.41,2.4,7233,5541,-2.16,0.231242736695343
-4.41,2.4,7233,5541,-2.088,0.203775165509744
-4.41,2.4,7233,5541,-2.016,0.128827190887716
-4.41,2.4,7233,5541,-1.944,0.151807047759331
-4.41,2.4,7233,5541,-1.872,0.22960981064178
-4.41,2.4,7233,5541,-1.8,0.117517028051435
-4.41,2.4,7233,5541,-1.728,0.0714921900198698
-4.41,2.4,7233,5541,-1.656,0.0978549725598877
-4.41,2.4,7233,5541,-1.584,0.108411693896326
-4.41,2.4,7233,5541,-1.512,0.0877818173098295
-4.41,2.4,7233,5541,-1.44,0.245199704717036
-4.41,2.4,7233,5541,-1.368,0.362988089970525
-4.41,2.4,7233,5541,-1.296,0.411947045305077
-4.41,2.4,7233,5541,-1.224,0.336712676294095
-4.41,2.4,7233,5541,-1.152,0.341022973483484
-4.41,2.4,7233,5541,-1.08,0.415268725643114
-4.41,2.4,7233,5541,-1.008,0.320269271410119
-4.41,2.4,7233,5541,-0.936,0.305985421988262
-4.41,2.4,7233,5541,-0.864,0.327951760742511
-4.41,2.4,7233,5541,-0.792,0.241466513584774
-4.41,2.4,7233,5541,-0.72,0.280574336602444
-4.41,2.4,7233,5541,-0.648,0.389787026672477
-4.41,2.4,7233,5541,-0.576,0.577946131041889
-4.41,2.4,7233,5541,-0.504,0.556828820487794
-4.41,2.4,7233,5541,-0.432,0.470863177252814
-4.41,2.4,7233,5541,-0.36,0.538608994057222
-4.41,2.4,7233,5541,-0.288,0.550042598113814
-4.41,2.4,7233,5541,-0.216,0.68761997431702
-4.41,2.4,7233,5541,-0.144,0.508878181781649
-4.41,2.4,7233,5541,-0.0719999999999996,0.454688285714529
-4.41,2.4,7233,5541,0,0.531972446589289
-4.41,2.4,7233,5541,0.0720000000000005,0.808393186285277
-4.41,2.4,7233,5541,0.144000000000001,0.768430161609419
-4.41,2.4,7233,5541,0.216,0.68486899589376
-4.41,2.4,7233,5541,0.288,0.511123203797105
-4.41,2.4,7233,5541,0.36,0.726187122646691
-4.41,2.4,7233,5541,0.432,0.689886365144286
-4.41,2.4,7233,5541,0.504,0.588911963214558
-4.41,2.4,7233,5541,0.576,0.513682600763724
-4.41,2.4,7233,5541,0.648,0.559195678264702
-4.41,2.4,7233,5541,0.72,0.469427388946497
-4.41,2.4,7233,5541,0.792,0.56138465737796
-4.41,2.4,7233,5541,0.864,0.215954188858977
-4.41,2.4,7233,5541,0.936,0.280857385348954
-4.41,2.4,7233,5541,1.008,0.594005119952035
-4.41,2.4,7233,5541,1.08,0.740977274455987
-4.41,2.4,7233,5541,1.152,0.778361660203535
-4.41,2.4,7233,5541,1.224,0.339612239568202
-4.41,2.4,7233,5541,1.296,0.816405231673924
-4.41,2.4,7233,5541,1.368,0.247201676254451
-4.41,2.4,7233,5541,1.44,0.687725763409406
-4.41,2.4,7233,5541,1.512,0.443706755650688
-4.41,2.4,7233,5541,1.584,0.715664324909459
-4.41,2.4,7233,5541,1.656,0.414139310627157
-4.41,2.4,7233,5541,1.728,1
-4.41,2.4,7233,5541,1.8,0.360750677373971
-4.41,2.4,7233,5541,1.872,0.829269743687497
-4.41,2.4,7233,5541,1.944,0.232283930802977
-4.41,2.4,7233,5541,2.016,0.623094761535773
-4.41,2.4,7233,5541,2.088,0.271950416334992
-4.41,2.4,7233,5541,2.16,0.610144973824946
-4.41,2.4,7233,5541,2.232,0.276006468109577
-4.41,2.4,7233,5541,2.304,0.589208973330015
-4.41,2.4,7233,5541,2.376,0.5551991630876
-4.41,2.4,7233,5541,2.448,0.165872364190812
-4.41,2.4,7233,5541,2.52,0.135199150430315
-4.41,2.4,7233,5541,2.592,0.469764970704661
-4.41,2.4,7233,5541,2.664,0.184487936248602
-4.41,2.4,7233,5541,2.736,0.485241460053482
-4.41,2.4,7233,5541,2.808,0.241608099925894
-4.41,2.4,7233,5541,2.88,0.392871653180841
-4.41,2.4,7233,5541,2.952,0.400605417919447
-4.41,2.4,7233,5541,3.024,0.389684458468919
-4.41,2.4,7233,5541,3.096,0.565333900760558
-4.41,2.4,7233,5541,3.168,0.81601542213012
-4.41,2.4,7233,5541,3.24,0.488848306000443
-4.41,2.4,7233,5541,3.312,0.676093829079683
-4.41,2.4,7233,5541,3.384,0.635958094934786
-4.41,2.4,7233,5541,3.456,0.730316989847945
-4.41,2.4,7233,5541,3.528,0.601511185797067
-4.41,2.4,7233,5541,3.6,0.490996513234423
-4.32,2.4,7233,5541,-3.6,0.186079459415075
-4.32,2.4,7233,5541,-3.528,0.176894396913367
-4.32,2.4,7233,5541,-3.456,0.209075642341079
-4.32,2.4,7233,5541,-3.384,0.18141672038374
-4.32,2.4,7233,5541,-3.312,0.157704447246101
-4.32,2.4,7233,5541,-3.24,0.0484096817534792
-4.32,2.4,7233,5541,-3.168,0.114296380196372
-4.32,2.4,7233,5541,-3.096,0.166490457801704
-4.32,2.4,7233,5541,-3.024,0.107257327240841
-4.32,2.4,7233,5541,-2.952,0.0582854002287903
-4.32,2.4,7233,5541,-2.88,0.07884922528596
-4.32,2.4,7233,5541,-2.808,0.0832018934697024
-4.32,2.4,7233,5541,-2.736,0.111253605791552
-4.32,2.4,7233,5541,-2.664,0.0997857002361877
-4.32,2.4,7233,5541,-2.592,0.0660673222261754
-4.32,2.4,7233,5541,-2.52,0.0477869600881795
-4.32,2.4,7233,5541,-2.448,0.0697154447794627
-4.32,2.4,7233,5541,-2.376,0.149938839309684
-4.32,2.4,7233,5541,-2.304,0.176135348534493
-4.32,2.4,7233,5541,-2.232,0.186404611146856
-4.32,2.4,7233,5541,-2.16,0.167743237877489
-4.32,2.4,7233,5541,-2.088,0.160012644668969
-4.32,2.4,7233,5541,-2.016,0.154135403719319
-4.32,2.4,7233,5541,-1.944,0.0736279351836912
-4.32,2.4,7233,5541,-1.872,0.11699399831005
-4.32,2.4,7233,5541,-1.8,0.179636543106383
-4.32,2.4,7233,5541,-1.728,0.152659143018761
-4.32,2.4,7233,5541,-1.656,0.10770327368807
-4.32,2.4,7233,5541,-1.584,0.0661785866314901
-4.32,2.4,7233,5541,-1.512,0.122507228891996
