"_v [meter]","Freq [GHz]","x_coord [mm]","y_coord [mm]","_u []","NearETotal/max(NearETotal) []"
-4.5,2.4,5711,5427,-3.6,0.564082509817091
-4.5,2.4,5711,5427,-3.528,0.430331906042769
-4.5,2.4,5711,5427,-3.456,0.255964964233654
-4.5,2.4,5711,5427,-3.384,0.266344327835977
-4.5,2.4,5711,5427,-3.312,0.254718417355501
-4.5,2.4,5711,5427,-3.24,0.196332271944873
-4.5,2.4,5711,5427,-3.168,0.297339658332739
-4.5,2.4,5711,5427,-3.096,0.371160037092699
-4.5,2.4,5711,5427,-3.024,0.469862449416663
-4.5,2.4,5711,5427,-2.952,0.439992501371916
-4.5,2.4,5711,5427,-2.88,0.420813521237465
-4.5,2.4,5711,5427,-2.808,0.414507244393392
-4.5,2.4,5711,5427,-2.736,0.462008429275327
-4.5,2.4,5711,5427,-2.664,0.436751339291578
-4.5,2.4,5711,5427,-2.592,0.370197870690461
-4.5,2.4,5711,5427,-2.52,0.298379296651716
-4.5,2.4,5711,5427,-2.448,0.210877981564141
-4.5,2.4,5711,5427,-2.376,0.163627664829761
-4.5,2.4,5711,5427,-2.304,0.115464499331442
-4.5,2.4,5711,5427,-2.232,0.144337204582419
-4.5,2.4,5711,5427,-2.16,0.179918825780999
-4.5,2.4,5711,5427,-2.088,0.161618272143961
-4.5,2.4,5711,5427,-2.016,0.127538420571697
-4.5,2.4,5711,5427,-1.944,0.134459364424679
-4.5,2.4,5711,5427,-1.872,0.167636520514685
-4.5,2.4,5711,5427,-1.8,0.143742164136342
-4.5,2.4,5711,5427,-1.728,0.0939641625408048
-4.5,2.4,5711,5427,-1.656,0.137799543049622
-4.5,2.4,5711,5427,-1.584,0.204118706020594
-4.5,2.4,5711,5427,-1.512,0.234214553721633
-4.5,2.4,5711,5427,-1.44,0.244210588018226
-4.5,2.4,5711,5427,-1.368,0.274681706529678
-4.5,2.4,5711,5427,-1.296,0.38154183384064
-4.5,2.4,5711,5427,-1.224,0.425723179918259
-4.5,2.4,5711,5427,-1.152,0.491337858411129
-4.5,2.4,5711,5427,-1.08,0.578565391797894
-4.5,2.4,5711,5427,-1.008,0.450892756606493
-4.5,2.4,5711,5427,-0.936,0.310628936837609
-4.5,2.4,5711,5427,-0.864,0.303036332075308
-4.5,2.4,5711,5427,-0.792,0.329998561531142
-4.5,2.4,5711,5427,-0.72,0.368476212591039
-4.5,2.4,5711,5427,-0.648,0.378346657748131
-4.5,2.4,5711,5427,-0.576,0.211399073121879
-4.5,2.4,5711,5427,-0.504,0.110815278957018
-4.5,2.4,5711,5427,-0.432,0.548610801442046
-4.5,2.4,5711,5427,-0.36,0.669342643418426
-4.5,2.4,5711,5427,-0.288,0.373650017446454
