"_v [meter]","Freq [GHz]","x_coord [mm]","y_coord [mm]","_u []","NearETotal/max(NearETotal) []"
-4.5,2.4,1825,6495,-3.6,0.247284026138807
-4.5,2.4,1825,6495,-3.528,0.178246867161643
-4.5,2.4,1825,6495,-3.456,0.204054030723385
-4.5,2.4,1825,6495,-3.384,0.246701874855174
-4.5,2.4,1825,6495,-3.312,0.164425749230071
-4.5,2.4,1825,6495,-3.24,0.342152643297712
-4.5,2.4,1825,6495,-3.168,0.297827158254173
-4.5,2.4,1825,6495,-3.096,0.270547314983663
-4.5,2.4,1825,6495,-3.024,0.348790070361576
-4.5,2.4,1825,6495,-2.952,0.329587163633006
-4.5,2.4,1825,6495,-2.88,0.345615217469154
-4.5,2.4,1825,6495,-2.808,0.334674620901542
-4.5,2.4,1825,6495,-2.736,0.495054889555679
-4.5,2.4,1825,6495,-2.664,0.347936874892819
-4.5,2.4,1825,6495,-2.592,0.257274058505357
-4.5,2.4,1825,6495,-2.52,0.0653418670053009
-4.5,2.4,1825,6495,-2.448,0.333368026967835
-4.5,2.4,1825,6495,-2.376,0.0851596275673838
-4.5,2.4,1825,6495,-2.304,0.337989243961973
-4.5,2.4,1825,6495,-2.232,0.224407405827788
-4.5,2.4,1825,6495,-2.16,0.35248318964703
-4.5,2.4,1825,6495,-2.088,0.118933128537283
-4.5,2.4,1825,6495,-2.016,0.3049005671105
-4.5,2.4,1825,6495,-1.944,0.475597829266286
-4.5,2.4,1825,6495,-1.872,0.432096789693903
-4.5,2.4,1825,6495,-1.8,0.405617647819978
-4.5,2.4,1825,6495,-1.728,0.2372892478603
-4.5,2.4,1825,6495,-1.656,0.38717123922935
-4.5,2.4,1825,6495,-1.584,0.655427272922726
-4.5,2.4,1825,6495,-1.512,0.697671952751107
-4.5,2.4,1825,6495,-1.44,0.47250083629383
-4.5,2.4,1825,6495,-1.368,0.304015035920615
-4.5,2.4,1825,6495,-1.296,0.715029042148433
-4.5,2.4,1825,6495,-1.224,0.544771950189944
-4.5,2.4,1825,6495,-1.152,0.317540523971962
-4.5,2.4,1825,6495,-1.08,0.296842404804816
-4.5,2.4,1825,6495,-1.008,0.798792115374324
-4.5,2.4,1825,6495,-0.936,0.927518973683582
-4.5,2.4,1825,6495,-0.864,1
-4.5,2.4,1825,6495,-0.792,0.795060314087926
-4.5,2.4,1825,6495,-0.72,0.688598516632114
-4.5,2.4,1825,6495,-0.648,0.570089420546616
-4.5,2.4,1825,6495,-0.576,0.289378069740331
-4.5,2.4,1825,6495,-0.504,0.891151204751925
-4.5,2.4,1825,6495,-0.432,0.20881932352916
-4.5,2.4,1825,6495,-0.36,0.714452786929421
-4.5,2.4,1825,6495,-0.288,0.908002632094704
-4.5,2.4,1825,6495,-0.216,0.163813274589719
-4.5,2.4,1825,6495,-0.144,0.896832563124789
