"_v [meter]","Freq [GHz]","x_coord [mm]","y_coord [mm]","_u []","NearETotal/max(NearETotal) []"
-4.5,2.4,6872,4721,-3.6,0.448596483908151
-4.5,2.4,6872,4721,-3.528,0.468664590454471
-4.5,2.4,6872,4721,-3.456,0.351091738515898
-4.5,2.4,6872,4721,-3.384,0.311481962020795
-4.5,2.4,6872,4721,-3.312,0.330875584774091
-4.5,2.4,6872,4721,-3.24,0.390503012236832
-4.5,2.4,6872,4721,-3.168,0.312946439106657
-4.5,2.4,6872,4721,-3.096,0.25911630507558
-4.5,2.4,6872,4721,-3.024,0.167646297404177
-4.5,2.4,6872,4721,-2.952,0.145920975174335
-4.5,2.4,6872,4721,-2.88,0.181838238265647
-4.5,2.4,6872,4721,-2.808,0.202078751756511
-4.5,2.4,6872,4721,-2.736,0.267989075454542
-4.5,2.4,6872,4721,-2.664,0.365915348751202
-4.5,2.4,6872,4721,-2.592,0.325158766199021
-4.5,2.4,6872,4721,-2.52,0.273131255121613
-4.5,2.4,6872,4721,-2.448,0.225842128188259
-4.5,2.4,6872,4721,-2.376,0.206935607654672
-4.5,2.4,6872,4721,-2.304,0.284686209663115
-4.5,2.4,6872,4721,-2.232,0.388437971335898
-4.5,2.4,6872,4721,-2.16,0.320596143093589
-4.5,2.4,6872,4721,-2.088,0.320748390276765
-4.5,2.4,6872,4721,-2.016,0.374815521870552
-4.5,2.4,6872,4721,-1.944,0.319348397719411
-4.5,2.4,6872,4721,-1.872,0.337310509313822
-4.5,2.4,6872,4721,-1.8,0.18505779405923
-4.5,2.4,6872,4721,-1.728,0.173858814854339
-4.5,2.4,6872,4721,-1.656,0.279954935603289
-4.5,2.4,6872,4721,-1.584,0.221401574677375
-4.5,2.4,6872,4721,-1.512,0.102839515811574
-4.5,2.4,6872,4721,-1.44,0.112619782119464
-4.5,2.4,6872,4721,-1.368,0.227853298279944
-4.5,2.4,6872,4721,-1.296,0.232006628689643
-4.5,2.4,6872,4721,-1.224,0.220560531913881
-4.5,2.4,6872,4721,-1.152,0.151984962163371
-4.5,2.4,6872,4721,-1.08,0.215720091377651
-4.5,2.4,6872,4721,-1.008,0.239493081860932
-4.5,2.4,6872,4721,-0.936,0.132540112271985
-4.5,2.4,6872,4721,-0.864,0.161272862841876
-4.5,2.4,6872,4721,-0.792,0.299397955185693
-4.5,2.4,6872,4721,-0.72,0.292143373012282
-4.5,2.4,6872,4721,-0.648,0.357190390243264
-4.5,2.4,6872,4721,-0.576,0.294844247811196
-4.5,2.4,6872,4721,-0.504,0.313465874115187
-4.5,2.4,6872,4721,-0.432,0.418063646810588
-4.5,2.4,6872,4721,-0.36,0.425136702550407
-4.5,2.4,6872,4721,-0.288,0.242670088905326
-4.5,2.4,6872,4721,-0.216,0.137428155753579
-4.5,2.4,6872,4721,-0.144,0.168384928460673
-4.5,2.4,6872,4721,-0.0719999999999996,0.117717165628639
-4.5,2.4,6872,4721,0,0.180141617812643
-4.5,2.4,6872,4721,0.0720000000000005,0.393749852166302
-4.5,2.4,6872,4721,0.144000000000001,0.214066129909424
-4.5,2.4,6872,4721,0.216,0.181790171153229
-4.5,2.4,6872,4721,0.288,0.207988443157936
-4.5,2.4,6872,4721,0.36,0.146029230429233
-4.5,2.4,6872,4721,0.432,0.215658377653536
-4.5,2.4,6872,4721,0.504,0.186911626738182
-4.5,2.4,6872,4721,0.576,0.354593800800369
-4.5,2.4,6872,4721,0.648,0.32217795612064
-4.5,2.4,6872,4721,0.72,0.317613830930389
-4.5,2.4,6872,4721,0.792,0.247518892501131
-4.5,2.4,6872,4721,0.864,0.148994272266371
-4.5,2.4,6872,4721,0.936,0.194244467064823
-4.5,2.4,6872,4721,1.008,0.140436746746495
-4.5,2.4,6872,4721,1.08,0.553156460367148
-4.5,2.4,6872,4721,1.152,1
-4.5,2.4,6872,4721,1.224,0.334850166347371
-4.5,2.4,6872,4721,1.296,0.844201573040839
-4.5,2.4,6872,4721,1.368,0.44661021736004
-4.5,2.4,6872,4721,1.44,0.935562157381301
-4.5,2.4,6872,4721,1.512,0.236439014496224
-4.5,2.4,6872,4721,1.584,0.826807659427195
-4.5,2.4,6872,4721,1.656,0.64729595896
-4.5,2.4,6872,4721,1.728,0.508555262469976
-4.5,2.4,6872,4721,1.8,0.71182108998419
-4.5,2.4,6872,4721,1.872,0.725774135813424
-4.5,2.4,6872,4721,1.944,0.464809606503265
-4.5,2.4,6872,4721,2.016,0.720858483586261
-4.5,2.4,6872,4721,2.088,0.239504930466013
-4.5,2.4,6872,4721,2.16,0.769695574050462
-4.5,2.4,6872,4721,2.232,0.665312398637119
-4.5,2.4,6872,4721,2.304,0.332477629311238
-4.5,2.4,6872,4721,2.376,0.805767671787788
-4.5,2.4,6872,4721,2.448,0.38683267260018
-4.5,2.4,6872,4721,2.52,0.595027330756397
-4.5,2.4,6872,4721,2.592,0.411488335526784
-4.5,2.4,6872,4721,2.664,0.617627402044014
-4.5,2.4,6872,4721,2.736,0.567074150652176
-4.5,2.4,6872,4721,2.808,0.264585348649713
-4.5,2.4,6872,4721,2.88,0.623779850114362
-4.5,2.4,6872,4721,2.952,0.575727645933347
-4.5,2.4,6872,4721,3.024,0.57042662767028
-4.5,2.4,6872,4721,3.096,0.549785541476603
-4.5,2.4,6872,4721,3.168,0.52318331191824
-4.5,2.4,6872,4721,3.24,0.422001937930875
-4.5,2.4,6872,4721,3.312,0.387281485947934
-4.5,2.4,6872,4721,3.384,0.54178018597894
-4.5,2.4,6872,4721,3.456,0.340266332460868
-4.5,2.4,6872,4721,3.528,0.284832500359894
-4.5,2.4,6872,4721,3.6,0.253871235267625
-4.41,2.4,6872,4721,-3.6,0.466351257252569
-4.41,2.4,6872,4721,-3.528,0.477418204198213
-4.41,2.4,6872,4721,-3.456,0.535167843782388
-4.41,2.4,6872,4721,-3.384,0.339513567592821
-4.41,2.4,6872,4721,-3.312,0.328649512888788
-4.41,2.4,6872,4721,-3.24,0.361832385554821
-4.41,2.4,6872,4721,-3.168,0.431603657806777
-4.41,2.4,6872,4721,-3.096,0.369479378738849
-4.41,2.4,6872,4721,-3.024,0.288514324445134
-4.41,2.4,6872,4721,-2.952,0.218589926577189
-4.41,2.4,6872,4721,-2.88,0.160795790712794
-4.41,2.4,6872,4721,-2.808,0.135103218743448
-4.41,2.4,6872,4721,-2.736,0.192679664019651
-4.41,2.4,6872,4721,-2.664,0.204611094608391
-4.41,2.4,6872,4721,-2.592,0.317680897170032
-4.41,2.4,6872,4721,-2.52,0.385954538355238
-4.41,2.4,6872,4721,-2.448,0.23389258341984
-4.41,2.4,6872,4721,-2.376,0.252147973987249
-4.41,2.4,6872,4721,-2.304,0.269163541768417
-4.41,2.4,6872,4721,-2.232,0.342317771392864
-4.41,2.4,6872,4721,-2.16,0.380354085903383
-4.41,2.4,6872,4721,-2.088,0.273871791527238
-4.41,2.4,6872,4721,-2.016,0.323542697408246
-4.41,2.4,6872,4721,-1.944,0.396782115490233
-4.41,2.4,6872,4721,-1.872,0.300440595262572
-4.41,2.4,6872,4721,-1.8,0.33892121429046
-4.41,2.4,6872,4721,-1.728,0.321213483094607
-4.41,2.4,6872,4721,-1.656,0.311126376978503
-4.41,2.4,6872,4721,-1.584,0.24621918388563
-4.41,2.4,6872,4721,-1.512,0.182598195218484
-4.41,2.4,6872,4721,-1.44,0.120603744347492
