"_v [meter]","Freq [GHz]","x_coord [mm]","y_coord [mm]","_u []","NearETotal/max(NearETotal) []"
-4.5,2.4,2452,6944,-3.6,0.250779681742895
-4.5,2.4,2452,6944,-3.528,0.347077145790166
-4.5,2.4,2452,6944,-3.456,0.319835936363059
-4.5,2.4,2452,6944,-3.384,0.265743041676883
-4.5,2.4,2452,6944,-3.312,0.362738367736355
-4.5,2.4,2452,6944,-3.24,0.290953773667971
-4.5,2.4,2452,6944,-3.168,0.298530206439465
-4.5,2.4,2452,6944,-3.096,0.215625961743783
-4.5,2.4,2452,6944,-3.024,0.110795346218033
-4.5,2.4,2452,6944,-2.952,0.189416553868103
-4.5,2.4,2452,6944,-2.88,0.122657555137565
-4.5,2.4,2452,6944,-2.808,0.14332782604727
-4.5,2.4,2452,6944,-2.736,0.0791946903551002
-4.5,2.4,2452,6944,-2.664,0.218746368960998
-4.5,2.4,2452,6944,-2.592,0.33144216103222
-4.5,2.4,2452,6944,-2.52,0.289416254315792
-4.5,2.4,2452,6944,-2.448,0.431495033710712
-4.5,2.4,2452,6944,-2.376,0.393324745720186
-4.5,2.4,2452,6944,-2.304,0.685273728742377
-4.5,2.4,2452,6944,-2.232,0.43094579597587
-4.5,2.4,2452,6944,-2.16,0.566582320173468
-4.5,2.4,2452,6944,-2.088,0.791594818640416
-4.5,2.4,2452,6944,-2.016,0.214229230533207
-4.5,2.4,2452,6944,-1.944,0.286405198705819
-4.5,2.4,2452,6944,-1.872,0.23745944324656
-4.5,2.4,2452,6944,-1.8,0.242228137836497
-4.5,2.4,2452,6944,-1.728,0.422423665477841
-4.5,2.4,2452,6944,-1.656,0.2753534829846
-4.5,2.4,2452,6944,-1.584,0.379709427869184
-4.5,2.4,2452,6944,-1.512,0.319285709716178
-4.5,2.4,2452,6944,-1.44,0.461007378712772
-4.5,2.4,2452,6944,-1.368,0.612008267049966
-4.5,2.4,2452,6944,-1.296,0.536401422892423
-4.5,2.4,2452,6944,-1.224,0.58263130913286
-4.5,2.4,2452,6944,-1.152,0.536385025564134
-4.5,2.4,2452,6944,-1.08,0.75346966474691
-4.5,2.4,2452,6944,-1.008,0.799697571597132
-4.5,2.4,2452,6944,-0.936,1
-4.5,2.4,2452,6944,-0.864,0.93025212716153
-4.5,2.4,2452,6944,-0.792,0.715352990816046
-4.5,2.4,2452,6944,-0.72,0.485797580616252
-4.5,2.4,2452,6944,-0.648,0.129096241192834
-4.5,2.4,2452,6944,-0.576,0.107836087580969
-4.5,2.4,2452,6944,-0.504,0.0858881804481849
-4.5,2.4,2452,6944,-0.432,0.137976917449332
-4.5,2.4,2452,6944,-0.36,0.167341589559664
-4.5,2.4,2452,6944,-0.288,0.247669612823748
-4.5,2.4,2452,6944,-0.216,0.171348793174924
-4.5,2.4,2452,6944,-0.144,0.145145336492853
-4.5,2.4,2452,6944,-0.0719999999999996,0.121897562806622
-4.5,2.4,2452,6944,0,0.132815892301903
-4.5,2.4,2452,6944,0.0720000000000005,0.222888778635444
-4.5,2.4,2452,6944,0.144000000000001,0.192705167823455
-4.5,2.4,2452,6944,0.216,0.27528460361781
-4.5,2.4,2452,6944,0.288,0.421342514192685
-4.5,2.4,2452,6944,0.36,0.195514935042551
-4.5,2.4,2452,6944,0.432,0.208569283804638
-4.5,2.4,2452,6944,0.504,0.278204069643178
-4.5,2.4,2452,6944,0.576,0.242266964084596
-4.5,2.4,2452,6944,0.648,0.142835168587452
-4.5,2.4,2452,6944,0.72,0.133779943472194
-4.5,2.4,2452,6944,0.792,0.289259749244325
-4.5,2.4,2452,6944,0.864,0.148915512953927
-4.5,2.4,2452,6944,0.936,0.167302721339256
-4.5,2.4,2452,6944,1.008,0.186508814782465
-4.5,2.4,2452,6944,1.08,0.185293857768084
-4.5,2.4,2452,6944,1.152,0.247505419438524
-4.5,2.4,2452,6944,1.224,0.291916741385114
-4.5,2.4,2452,6944,1.296,0.240816097667848
-4.5,2.4,2452,6944,1.368,0.191636121352522
-4.5,2.4,2452,6944,1.44,0.129611308621832
-4.5,2.4,2452,6944,1.512,0.1164535360679
-4.5,2.4,2452,6944,1.584,0.206069492487877
-4.5,2.4,2452,6944,1.656,0.211132933985927
-4.5,2.4,2452,6944,1.728,0.260812986117015
-4.5,2.4,2452,6944,1.8,0.31139360473802
-4.5,2.4,2452,6944,1.872,0.342596658405405
-4.5,2.4,2452,6944,1.944,0.413808498642039
-4.5,2.4,2452,6944,2.016,0.382267507881626
-4.5,2.4,2452,6944,2.088,0.297684875219675
-4.5,2.4,2452,6944,2.16,0.21568688787201
-4.5,2.4,2452,6944,2.232,0.202821349420673
-4.5,2.4,2452,6944,2.304,0.193310519262099
-4.5,2.4,2452,6944,2.376,0.114273466217479
-4.5,2.4,2452,6944,2.448,0.171321538347977
-4.5,2.4,2452,6944,2.52,0.230323655654371
-4.5,2.4,2452,6944,2.592,0.234563572332901
-4.5,2.4,2452,6944,2.664,0.26738347193296
-4.5,2.4,2452,6944,2.736,0.27893692730562
-4.5,2.4,2452,6944,2.808,0.196401753632112
-4.5,2.4,2452,6944,2.88,0.119837603778075
-4.5,2.4,2452,6944,2.952,0.175291055744583
-4.5,2.4,2452,6944,3.024,0.199839024719389
-4.5,2.4,2452,6944,3.096,0.21060385447432
-4.5,2.4,2452,6944,3.168,0.233885009848841
-4.5,2.4,2452,6944,3.24,0.326130239265831
-4.5,2.4,2452,6944,3.312,0.3902208868344
-4.5,2.4,2452,6944,3.384,0.374263721195548
-4.5,2.4,2452,6944,3.456,0.382165315301452
-4.5,2.4,2452,6944,3.528,0.358931206034452
-4.5,2.4,2452,6944,3.6,0.320846189049595
-4.41,2.4,2452,6944,-3.6,0.188183078260732
-4.41,2.4,2452,6944,-3.528,0.388062446355132
-4.41,2.4,2452,6944,-3.456,0.23511807588325
-4.41,2.4,2452,6944,-3.384,0.336756515506126
-4.41,2.4,2452,6944,-3.312,0.403601659482692
-4.41,2.4,2452,6944,-3.24,0.263935812405502
-4.41,2.4,2452,6944,-3.168,0.391387959600239
-4.41,2.4,2452,6944,-3.096,0.240784903585125
-4.41,2.4,2452,6944,-3.024,0.113985778606568
-4.41,2.4,2452,6944,-2.952,0.23279855469614
-4.41,2.4,2452,6944,-2.88,0.127728873886625
-4.41,2.4,2452,6944,-2.808,0.0953717481881764
-4.41,2.4,2452,6944,-2.736,0.0883572803926871
-4.41,2.4,2452,6944,-2.664,0.226754464906778
-4.41,2.4,2452,6944,-2.592,0.24707862535028
-4.41,2.4,2452,6944,-2.52,0.393639373428134
-4.41,2.4,2452,6944,-2.448,0.502812941860979
-4.41,2.4,2452,6944,-2.376,0.521645168243993
-4.41,2.4,2452,6944,-2.304,0.821668261323227
-4.41,2.4,2452,6944,-2.232,0.633588967078442
-4.41,2.4,2452,6944,-2.16,0.546592002505009
-4.41,2.4,2452,6944,-2.088,0.481403989829169
-4.41,2.4,2452,6944,-2.016,0.393364262472309
-4.41,2.4,2452,6944,-1.944,0.390256067654143
-4.41,2.4,2452,6944,-1.872,0.228087072247588
-4.41,2.4,2452,6944,-1.8,0.307787097961887
-4.41,2.4,2452,6944,-1.728,0.374763943077034
-4.41,2.4,2452,6944,-1.656,0.566284975085897
-4.41,2.4,2452,6944,-1.584,0.532632465061465
-4.41,2.4,2452,6944,-1.512,0.746867400442668
-4.41,2.4,2452,6944,-1.44,0.503903930366877
-4.41,2.4,2452,6944,-1.368,0.831298636455287
-4.41,2.4,2452,6944,-1.296,0.684838021791774
-4.41,2.4,2452,6944,-1.224,1
-4.41,2.4,2452,6944,-1.152,0.745961003459547
-4.41,2.4,2452,6944,-1.08,0.827256659158879
-4.41,2.4,2452,6944,-1.008,0.683158080246541
-4.41,2.4,2452,6944,-0.936,0.718583498764757
-4.41,2.4,2452,6944,-0.864,0.695761076781972
-4.41,2.4,2452,6944,-0.792,0.433214190616322
-4.41,2.4,2452,6944,-0.72,0.213121039290796
-4.41,2.4,2452,6944,-0.648,0.0943048766683982
-4.41,2.4,2452,6944,-0.576,0.142758646413837
-4.41,2.4,2452,6944,-0.504,0.116601475394054
-4.41,2.4,2452,6944,-0.432,0.12732853331882
-4.41,2.4,2452,6944,-0.36,0.252659551658077
-4.41,2.4,2452,6944,-0.288,0.271167745980289
-4.41,2.4,2452,6944,-0.216,0.162153431478313
-4.41,2.4,2452,6944,-0.144,0.183105151971757
-4.41,2.4,2452,6944,-0.0719999999999996,0.148934990198127
-4.41,2.4,2452,6944,0,0.165747494494207
-4.41,2.4,2452,6944,0.0720000000000005,0.24411044714988
-4.41,2.4,2452,6944,0.144000000000001,0.262626167717219
