"_v [meter]","Freq [GHz]","x_coord [mm]","y_coord [mm]","_u []","NearETotal/max(NearETotal) []"
-4.5,2.4,7108,2270,-3.6,0.101598087374494
-4.5,2.4,7108,2270,-3.528,0.107244726181735
-4.5,2.4,7108,2270,-3.456,0.0996888190613209
-4.5,2.4,7108,2270,-3.384,0.0798779930551664
-4.5,2.4,7108,2270,-3.312,0.0623833788083824
-4.5,2.4,7108,2270,-3.24,0.0623669401255625
-4.5,2.4,7108,2270,-3.168,0.0894839478656781
-4.5,2.4,7108,2270,-3.096,0.11224089572013
-4.5,2.4,7108,2270,-3.024,0.106903721280359
-4.5,2.4,7108,2270,-2.952,0.0957263776570291
-4.5,2.4,7108,2270,-2.88,0.0873537844488068
-4.5,2.4,7108,2270,-2.808,0.110343352995637
-4.5,2.4,7108,2270,-2.736,0.142593845207843
-4.5,2.4,7108,2270,-2.664,0.144583549550607
-4.5,2.4,7108,2270,-2.592,0.114910001875712
-4.5,2.4,7108,2270,-2.52,0.0882893377934756
-4.5,2.4,7108,2270,-2.448,0.123447151247226
-4.5,2.4,7108,2270,-2.376,0.131466762257863
-4.5,2.4,7108,2270,-2.304,0.117469483566798
-4.5,2.4,7108,2270,-2.232,0.0972048087739292
-4.5,2.4,7108,2270,-2.16,0.102074197062393
-4.5,2.4,7108,2270,-2.088,0.115241279010443
-4.5,2.4,7108,2270,-2.016,0.108911661430286
-4.5,2.4,7108,2270,-1.944,0.0779578339177314
-4.5,2.4,7108,2270,-1.872,0.0697317115307126
-4.5,2.4,7108,2270,-1.8,0.0946154110545045
-4.5,2.4,7108,2270,-1.728,0.0948597890421761
-4.5,2.4,7108,2270,-1.656,0.0678519829378346
-4.5,2.4,7108,2270,-1.584,0.0989138046571762
-4.5,2.4,7108,2270,-1.512,0.141558453508653
-4.5,2.4,7108,2270,-1.44,0.126398136614509
-4.5,2.4,7108,2270,-1.368,0.116686024818763
-4.5,2.4,7108,2270,-1.296,0.175807587271203
-4.5,2.4,7108,2270,-1.224,0.132455481445315
-4.5,2.4,7108,2270,-1.152,0.101923459959388
-4.5,2.4,7108,2270,-1.08,0.115954997819715
-4.5,2.4,7108,2270,-1.008,0.0922792633545911
-4.5,2.4,7108,2270,-0.936,0.145356256806244
-4.5,2.4,7108,2270,-0.864,0.0936373477490173
-4.5,2.4,7108,2270,-0.792,0.141583266340805
-4.5,2.4,7108,2270,-0.72,0.124096026735721
-4.5,2.4,7108,2270,-0.648,0.172908351931814
-4.5,2.4,7108,2270,-0.576,0.14040230883062
-4.5,2.4,7108,2270,-0.504,0.165541376532549
-4.5,2.4,7108,2270,-0.432,0.1093785421282
-4.5,2.4,7108,2270,-0.36,0.103754535229609
-4.5,2.4,7108,2270,-0.288,0.0797367045916292
-4.5,2.4,7108,2270,-0.216,0.0648079861086706
-4.5,2.4,7108,2270,-0.144,0.0789834121558599
-4.5,2.4,7108,2270,-0.0719999999999996,0.0866085674667964
-4.5,2.4,7108,2270,0,0.147325241813329
-4.5,2.4,7108,2270,0.0720000000000005,0.136362561554894
-4.5,2.4,7108,2270,0.144000000000001,0.149196394986957
-4.5,2.4,7108,2270,0.216,0.0959803179834233
-4.5,2.4,7108,2270,0.288,0.0838563798959361
-4.5,2.4,7108,2270,0.36,0.0765473230788841
-4.5,2.4,7108,2270,0.432,0.117209558473081
-4.5,2.4,7108,2270,0.504,0.175000158424146
-4.5,2.4,7108,2270,0.576,0.203787315417083
-4.5,2.4,7108,2270,0.648,0.234751577347815
-4.5,2.4,7108,2270,0.72,0.146760184492069
-4.5,2.4,7108,2270,0.792,0.0883556972212625
-4.5,2.4,7108,2270,0.864,0.0245898662190972
-4.5,2.4,7108,2270,0.936,0.215244748325145
-4.5,2.4,7108,2270,1.008,0.228582003952848
