"_v [meter]","Freq [GHz]","x_coord [mm]","y_coord [mm]","_u []","NearETotal/max(NearETotal) []"
-4.5,2.4,6935,3195,-3.6,0.0667388436451941
-4.5,2.4,6935,3195,-3.528,0.0958655674386077
-4.5,2.4,6935,3195,-3.456,0.106162503539182
-4.5,2.4,6935,3195,-3.384,0.11286092847298
-4.5,2.4,6935,3195,-3.312,0.107995010695842
-4.5,2.4,6935,3195,-3.24,0.148823499688458
-4.5,2.4,6935,3195,-3.168,0.130516230000308
-4.5,2.4,6935,3195,-3.096,0.164786773430617
-4.5,2.4,6935,3195,-3.024,0.174341441825539
-4.5,2.4,6935,3195,-2.952,0.204511798202899
-4.5,2.4,6935,3195,-2.88,0.229010286432321
-4.5,2.4,6935,3195,-2.808,0.264045295962151
-4.5,2.4,6935,3195,-2.736,0.302096791274446
-4.5,2.4,6935,3195,-2.664,0.31204441545612
-4.5,2.4,6935,3195,-2.592,0.335829540743835
-4.5,2.4,6935,3195,-2.52,0.36283325604348
-4.5,2.4,6935,3195,-2.448,0.380506061976124
-4.5,2.4,6935,3195,-2.376,0.402080601993299
-4.5,2.4,6935,3195,-2.304,0.422799279206226
-4.5,2.4,6935,3195,-2.232,0.410064415356515
-4.5,2.4,6935,3195,-2.16,0.428339706476469
-4.5,2.4,6935,3195,-2.088,0.428612773940982
-4.5,2.4,6935,3195,-2.016,0.431950744178235
-4.5,2.4,6935,3195,-1.944,0.42537138030486
-4.5,2.4,6935,3195,-1.872,0.432647661272461
-4.5,2.4,6935,3195,-1.8,0.398427587420968
-4.5,2.4,6935,3195,-1.728,0.383425686064794
-4.5,2.4,6935,3195,-1.656,0.367623185521658
-4.5,2.4,6935,3195,-1.584,0.341161493534187
-4.5,2.4,6935,3195,-1.512,0.285801032150879
-4.5,2.4,6935,3195,-1.44,0.261236191358639
-4.5,2.4,6935,3195,-1.368,0.252456055805816
-4.5,2.4,6935,3195,-1.296,0.20131403293566
-4.5,2.4,6935,3195,-1.224,0.108228490651867
-4.5,2.4,6935,3195,-1.152,0.0581898417445652
-4.5,2.4,6935,3195,-1.08,0.078873380211305
-4.5,2.4,6935,3195,-1.008,0.1370185882217
-4.5,2.4,6935,3195,-0.936,0.23292458779863
-4.5,2.4,6935,3195,-0.864,0.285019799693379
-4.5,2.4,6935,3195,-0.792,0.32412383487845
-4.5,2.4,6935,3195,-0.72,0.318895045005219
-4.5,2.4,6935,3195,-0.648,0.352110842891264
-4.5,2.4,6935,3195,-0.576,0.423742524431557
-4.5,2.4,6935,3195,-0.504,0.447481708743298
-4.5,2.4,6935,3195,-0.432,0.470916392662214
-4.5,2.4,6935,3195,-0.36,0.428632680120641
-4.5,2.4,6935,3195,-0.288,0.393332831636029
-4.5,2.4,6935,3195,-0.216,0.394671303271894
-4.5,2.4,6935,3195,-0.144,0.354112117205832
-4.5,2.4,6935,3195,-0.0719999999999996,0.349025385692766
-4.5,2.4,6935,3195,0,0.340019348489526
-4.5,2.4,6935,3195,0.0720000000000005,0.381122406625235
-4.5,2.4,6935,3195,0.144000000000001,0.379941427616644
-4.5,2.4,6935,3195,0.216,0.380373557952577
-4.5,2.4,6935,3195,0.288,0.40949065737415
-4.5,2.4,6935,3195,0.36,0.489694569671423
-4.5,2.4,6935,3195,0.432,0.594080180539827
-4.5,2.4,6935,3195,0.504,0.5386520553754
-4.5,2.4,6935,3195,0.576,0.431429300653869
-4.5,2.4,6935,3195,0.648,0.391488897965302
-4.5,2.4,6935,3195,0.72,0.284606084696716
-4.5,2.4,6935,3195,0.792,0.0826745453121851
-4.5,2.4,6935,3195,0.864,0.34286788499958
-4.5,2.4,6935,3195,0.936,0.577137986008343
-4.5,2.4,6935,3195,1.008,0.666521750875324
-4.5,2.4,6935,3195,1.08,0.464745500494702
-4.5,2.4,6935,3195,1.152,0.98546696812654
-4.5,2.4,6935,3195,1.224,0.949780469309834
-4.5,2.4,6935,3195,1.296,0.599195174607415
-4.5,2.4,6935,3195,1.368,0.487818585106449
-4.5,2.4,6935,3195,1.44,0.267975057306724
-4.5,2.4,6935,3195,1.512,0.436867769583856
-4.5,2.4,6935,3195,1.584,0.167279521691402
-4.5,2.4,6935,3195,1.656,0.559478498280324
-4.5,2.4,6935,3195,1.728,0.927117698088939
-4.5,2.4,6935,3195,1.8,1
-4.5,2.4,6935,3195,1.872,0.706247361597353
-4.5,2.4,6935,3195,1.944,0.316480994945623
-4.5,2.4,6935,3195,2.016,0.678845528078356
-4.5,2.4,6935,3195,2.088,0.545069012946285
-4.5,2.4,6935,3195,2.16,0.751447655352888
-4.5,2.4,6935,3195,2.232,0.4430762570343
-4.5,2.4,6935,3195,2.304,0.414384749728441
-4.5,2.4,6935,3195,2.376,0.415637973185149
-4.5,2.4,6935,3195,2.448,0.554754987428532
-4.5,2.4,6935,3195,2.52,0.409109576324468
-4.5,2.4,6935,3195,2.592,0.33856652346506
-4.5,2.4,6935,3195,2.664,0.457445455969244
-4.5,2.4,6935,3195,2.736,0.285897717959331
-4.5,2.4,6935,3195,2.808,0.626718728054791
-4.5,2.4,6935,3195,2.88,0.488017142361477
-4.5,2.4,6935,3195,2.952,0.65829646321453
-4.5,2.4,6935,3195,3.024,0.382657988322649
-4.5,2.4,6935,3195,3.096,0.72107184144112
-4.5,2.4,6935,3195,3.168,0.282297934307097
-4.5,2.4,6935,3195,3.24,0.43393546582503
-4.5,2.4,6935,3195,3.312,0.165318009597987
-4.5,2.4,6935,3195,3.384,0.220813429267371
-4.5,2.4,6935,3195,3.456,0.41755355309393
-4.5,2.4,6935,3195,3.528,0.226029903049505
-4.5,2.4,6935,3195,3.6,0.353235681628052
-4.41,2.4,6935,3195,-3.6,0.153305440451601
-4.41,2.4,6935,3195,-3.528,0.103016675706297
-4.41,2.4,6935,3195,-3.456,0.134297303525952
-4.41,2.4,6935,3195,-3.384,0.111389863506093
-4.41,2.4,6935,3195,-3.312,0.124651527004349
-4.41,2.4,6935,3195,-3.24,0.106102769746906
-4.41,2.4,6935,3195,-3.168,0.165637944086815
-4.41,2.4,6935,3195,-3.096,0.154824283714035
-4.41,2.4,6935,3195,-3.024,0.18524467547752
-4.41,2.4,6935,3195,-2.952,0.236231489213994
-4.41,2.4,6935,3195,-2.88,0.237057582503801
-4.41,2.4,6935,3195,-2.808,0.298345153033338
-4.41,2.4,6935,3195,-2.736,0.327623868691299
-4.41,2.4,6935,3195,-2.664,0.36014749050674
-4.41,2.4,6935,3195,-2.592,0.391711586742164
-4.41,2.4,6935,3195,-2.52,0.381779832392492
-4.41,2.4,6935,3195,-2.448,0.425024085053824
-4.41,2.4,6935,3195,-2.376,0.441652423719055
-4.41,2.4,6935,3195,-2.304,0.460238536625082
