"_v [meter]","Freq [GHz]","x_coord [mm]","y_coord [mm]","_u []","NearETotal/max(NearETotal) []"
-4.5,2.4,211,5160,-3.6,0.774732679252537
-4.5,2.4,211,5160,-3.528,0.685148269788958
-4.5,2.4,211,5160,-3.456,0.700641737709287
-4.5,2.4,211,5160,-3.384,0.62187720187327
-4.5,2.4,211,5160,-3.312,0.688081078301643
-4.5,2.4,211,5160,-3.24,0.795685419659754
-4.5,2.4,211,5160,-3.168,0.584428500954747
-4.5,2.4,211,5160,-3.096,0.651003328723758
-4.5,2.4,211,5160,-3.024,0.770107607877486
-4.5,2.4,211,5160,-2.952,0.775212174382349
-4.5,2.4,211,5160,-2.88,0.590986307571162
-4.5,2.4,211,5160,-2.808,0.601179037282278
-4.5,2.4,211,5160,-2.736,0.5777255053441
-4.5,2.4,211,5160,-2.664,0.551778357924113
-4.5,2.4,211,5160,-2.592,0.727304426449727
-4.5,2.4,211,5160,-2.52,0.660699465902771
-4.5,2.4,211,5160,-2.448,0.547290214371995
-4.5,2.4,211,5160,-2.376,0.771151125920012
-4.5,2.4,211,5160,-2.304,0.783743239989964
-4.5,2.4,211,5160,-2.232,0.719075358334024
-4.5,2.4,211,5160,-2.16,0.59404797407371
-4.5,2.4,211,5160,-2.088,0.64872603923231
-4.5,2.4,211,5160,-2.016,0.633338140668181
-4.5,2.4,211,5160,-1.944,0.736231543662328
-4.5,2.4,211,5160,-1.872,0.546180326069583
-4.5,2.4,211,5160,-1.8,0.290783797063029
-4.5,2.4,211,5160,-1.728,0.411792209397978
-4.5,2.4,211,5160,-1.656,0.514318067378496
-4.5,2.4,211,5160,-1.584,0.745954148084202
-4.5,2.4,211,5160,-1.512,0.500726574791682
-4.5,2.4,211,5160,-1.44,0.52366018760876
-4.5,2.4,211,5160,-1.368,0.53800385944432
-4.5,2.4,211,5160,-1.296,0.314623008773056
-4.5,2.4,211,5160,-1.224,0.438503498807154
-4.5,2.4,211,5160,-1.152,0.190162152855067
-4.5,2.4,211,5160,-1.08,0.584563492302337
-4.5,2.4,211,5160,-1.008,0.456486645441983
-4.5,2.4,211,5160,-0.936,0.559057537090431
-4.5,2.4,211,5160,-0.864,0.890869072647265
-4.5,2.4,211,5160,-0.792,0.607753961952418
-4.5,2.4,211,5160,-0.72,0.317520173249321
-4.5,2.4,211,5160,-0.648,0.645273084945111
-4.5,2.4,211,5160,-0.576,0.669772325348886
-4.5,2.4,211,5160,-0.504,0.433378986648913
-4.5,2.4,211,5160,-0.432,0.400587955445765
-4.5,2.4,211,5160,-0.36,0.474965273933663
-4.5,2.4,211,5160,-0.288,0.362346079073088
-4.5,2.4,211,5160,-0.216,0.224089985572654
-4.5,2.4,211,5160,-0.144,0.365877873580845
-4.5,2.4,211,5160,-0.0719999999999996,0.450586831158423
