"_v [meter]","Freq [GHz]","x_coord [mm]","y_coord [mm]","_u []","NearETotal/max(NearETotal) []"
-4.5,2.4,6487,639,-3.6,0.0416524886026701
-4.5,2.4,6487,639,-3.528,0.0396933721397349
-4.5,2.4,6487,639,-3.456,0.0265877230458515
-4.5,2.4,6487,639,-3.384,0.0120816068850017
-4.5,2.4,6487,639,-3.312,0.0145671743017689
-4.5,2.4,6487,639,-3.24,0.020234595266736
-4.5,2.4,6487,639,-3.168,0.0251174155287221
-4.5,2.4,6487,639,-3.096,0.0245857898289261
-4.5,2.4,6487,639,-3.024,0.0201784735709257
-4.5,2.4,6487,639,-2.952,0.00990536875079995
-4.5,2.4,6487,639,-2.88,0.0115919649009432
-4.5,2.4,6487,639,-2.808,0.0230338961057826
-4.5,2.4,6487,639,-2.736,0.0289987237257418
-4.5,2.4,6487,639,-2.664,0.0298491586326472
-4.5,2.4,6487,639,-2.592,0.0269285449285694
-4.5,2.4,6487,639,-2.52,0.0218605596796995
-4.5,2.4,6487,639,-2.448,0.0189621060337006
-4.5,2.4,6487,639,-2.376,0.0156259160800966
-4.5,2.4,6487,639,-2.304,0.0262669032324014
-4.5,2.4,6487,639,-2.232,0.0320847662873027
-4.5,2.4,6487,639,-2.16,0.0197197682049528
-4.5,2.4,6487,639,-2.088,0.0205000385382394
-4.5,2.4,6487,639,-2.016,0.0321511913034219
-4.5,2.4,6487,639,-1.944,0.0358091042509516
-4.5,2.4,6487,639,-1.872,0.0249623971169569
-4.5,2.4,6487,639,-1.8,0.0155762354596682
-4.5,2.4,6487,639,-1.728,0.0335363527174149
-4.5,2.4,6487,639,-1.656,0.039354050382793
-4.5,2.4,6487,639,-1.584,0.0481334098543309
-4.5,2.4,6487,639,-1.512,0.0432351759048522
-4.5,2.4,6487,639,-1.44,0.0115470515284141
-4.5,2.4,6487,639,-1.368,0.0502644282504087
-4.5,2.4,6487,639,-1.296,0.0587966206150852
-4.5,2.4,6487,639,-1.224,0.02830303959254
-4.5,2.4,6487,639,-1.152,0.0346333550026495
-4.5,2.4,6487,639,-1.08,0.0446062463319499
-4.5,2.4,6487,639,-1.008,0.0233209181106685
-4.5,2.4,6487,639,-0.936,0.0164881615237677
-4.5,2.4,6487,639,-0.864,0.043593447246623
-4.5,2.4,6487,639,-0.792,0.0532366739468734
-4.5,2.4,6487,639,-0.72,0.0199370443160255
-4.5,2.4,6487,639,-0.648,0.0250557006880486
-4.5,2.4,6487,639,-0.576,0.0294345012006582
-4.5,2.4,6487,639,-0.504,0.0336329330446003
-4.5,2.4,6487,639,-0.432,0.0464344907378195
-4.5,2.4,6487,639,-0.36,0.0501026146527439
