"_v [meter]","Freq [GHz]","x_coord [mm]","y_coord [mm]","_u []","NearETotal/max(NearETotal) []"
-4.5,2.4,6711,7525,-3.6,0.261097102382483
-4.5,2.4,6711,7525,-3.528,0.193212926015052
-4.5,2.4,6711,7525,-3.456,0.177120625879004
-4.5,2.4,6711,7525,-3.384,0.26362243587069
-4.5,2.4,6711,7525,-3.312,0.30081497145134
-4.5,2.4,6711,7525,-3.24,0.297270013605837
-4.5,2.4,6711,7525,-3.168,0.354002520927765
-4.5,2.4,6711,7525,-3.096,0.41181061465503
-4.5,2.4,6711,7525,-3.024,0.428638570778246
-4.5,2.4,6711,7525,-2.952,0.433861919015786
-4.5,2.4,6711,7525,-2.88,0.45157564662961
-4.5,2.4,6711,7525,-2.808,0.482040016152665
-4.5,2.4,6711,7525,-2.736,0.482361353104785
-4.5,2.4,6711,7525,-2.664,0.47173756608602
-4.5,2.4,6711,7525,-2.592,0.534276065290303
-4.5,2.4,6711,7525,-2.52,0.676021529134299
-4.5,2.4,6711,7525,-2.448,0.812973719476382
-4.5,2.4,6711,7525,-2.376,0.813579690409477
-4.5,2.4,6711,7525,-2.304,0.69111142434782
-4.5,2.4,6711,7525,-2.232,0.532730903889785
-4.5,2.4,6711,7525,-2.16,0.427090510847573
-4.5,2.4,6711,7525,-2.088,0.344275876928567
-4.5,2.4,6711,7525,-2.016,0.281692592840822
-4.5,2.4,6711,7525,-1.944,0.223242934712633
-4.5,2.4,6711,7525,-1.872,0.16691679127281
-4.5,2.4,6711,7525,-1.8,0.182257270928231
-4.5,2.4,6711,7525,-1.728,0.215785858537979
-4.5,2.4,6711,7525,-1.656,0.229408115866313
-4.5,2.4,6711,7525,-1.584,0.269896648616804
-4.5,2.4,6711,7525,-1.512,0.352048976282718
-4.5,2.4,6711,7525,-1.44,0.393448592307402
-4.5,2.4,6711,7525,-1.368,0.452894614491015
-4.5,2.4,6711,7525,-1.296,0.496427278167035
-4.5,2.4,6711,7525,-1.224,0.467524567805877
-4.5,2.4,6711,7525,-1.152,0.352649294025842
-4.5,2.4,6711,7525,-1.08,0.258656176595288
-4.5,2.4,6711,7525,-1.008,0.211097684546338
-4.5,2.4,6711,7525,-0.936,0.258045228384536
-4.5,2.4,6711,7525,-0.864,0.314548050728208
-4.5,2.4,6711,7525,-0.792,0.417520024262521
-4.5,2.4,6711,7525,-0.72,0.370267061302088
-4.5,2.4,6711,7525,-0.648,0.0808704222911543
-4.5,2.4,6711,7525,-0.576,0.266293308524157
-4.5,2.4,6711,7525,-0.504,0.391095030575132
-4.5,2.4,6711,7525,-0.432,0.420610130727782
-4.5,2.4,6711,7525,-0.36,0.693982859252673
-4.5,2.4,6711,7525,-0.288,0.40836444932975
-4.5,2.4,6711,7525,-0.216,0.201759783700051
-4.5,2.4,6711,7525,-0.144,0.294697491072349
-4.5,2.4,6711,7525,-0.0719999999999996,0.356983131405097
-4.5,2.4,6711,7525,0,0.287290698844301
-4.5,2.4,6711,7525,0.0720000000000005,0.337428866312298
-4.5,2.4,6711,7525,0.144000000000001,0.281264444585115
-4.5,2.4,6711,7525,0.216,0.0881287938551871
-4.5,2.4,6711,7525,0.288,0.158422115901303
-4.5,2.4,6711,7525,0.36,0.127104137370206
-4.5,2.4,6711,7525,0.432,0.236802595490315
-4.5,2.4,6711,7525,0.504,0.249456502762901
-4.5,2.4,6711,7525,0.576,0.180698730524574
-4.5,2.4,6711,7525,0.648,0.189301671007118
-4.5,2.4,6711,7525,0.72,0.196289472310596
-4.5,2.4,6711,7525,0.792,0.276567267611644
-4.5,2.4,6711,7525,0.864,0.355592163269431
-4.5,2.4,6711,7525,0.936,0.316492018902368
-4.5,2.4,6711,7525,1.008,0.342975277759552
-4.5,2.4,6711,7525,1.08,0.359489447275115
-4.5,2.4,6711,7525,1.152,0.831619027421317
-4.5,2.4,6711,7525,1.224,0.320033598971519
-4.5,2.4,6711,7525,1.296,0.506226919813745
-4.5,2.4,6711,7525,1.368,0.69839816171806
-4.5,2.4,6711,7525,1.44,0.674212575439901
-4.5,2.4,6711,7525,1.512,0.894952017293082
-4.5,2.4,6711,7525,1.584,0.902071038685611
-4.5,2.4,6711,7525,1.656,0.906938371558949
-4.5,2.4,6711,7525,1.728,0.725374895299264
-4.5,2.4,6711,7525,1.8,1
-4.5,2.4,6711,7525,1.872,0.656000120872083
