"_v [meter]","Freq [GHz]","x_coord [mm]","y_coord [mm]","_u []","NearETotal/max(NearETotal) []"
-4.5,2.4,496,8308,-3.6,0.197460092399973
-4.5,2.4,496,8308,-3.528,0.242302275388994
-4.5,2.4,496,8308,-3.456,0.382488956142979
-4.5,2.4,496,8308,-3.384,0.264414799575995
-4.5,2.4,496,8308,-3.312,0.174385293609874
-4.5,2.4,496,8308,-3.24,0.148022453914286
-4.5,2.4,496,8308,-3.168,0.220681326921202
-4.5,2.4,496,8308,-3.096,0.203535747446315
-4.5,2.4,496,8308,-3.024,0.154423677865914
-4.5,2.4,496,8308,-2.952,0.134531830339925
-4.5,2.4,496,8308,-2.88,0.258527298260817
-4.5,2.4,496,8308,-2.808,0.247221116869682
-4.5,2.4,496,8308,-2.736,0.300203151188575
-4.5,2.4,496,8308,-2.664,0.243639931491557
-4.5,2.4,496,8308,-2.592,0.147538245816865
-4.5,2.4,496,8308,-2.52,0.282863643758059
-4.5,2.4,496,8308,-2.448,0.309019187222446
-4.5,2.4,496,8308,-2.376,0.376112313131063
-4.5,2.4,496,8308,-2.304,0.364876116715778
-4.5,2.4,496,8308,-2.232,0.24021676479631
-4.5,2.4,496,8308,-2.16,0.237692444062098
-4.5,2.4,496,8308,-2.088,0.300211352136859
-4.5,2.4,496,8308,-2.016,0.262005784539246
-4.5,2.4,496,8308,-1.944,0.415358751773225
-4.5,2.4,496,8308,-1.872,0.204741179294245
-4.5,2.4,496,8308,-1.8,0.222586158240625
-4.5,2.4,496,8308,-1.728,0.0502610620821549
-4.5,2.4,496,8308,-1.656,0.255172721819307
-4.5,2.4,496,8308,-1.584,0.298994143219173
-4.5,2.4,496,8308,-1.512,0.136517783191043
-4.5,2.4,496,8308,-1.44,0.202003077452179
-4.5,2.4,496,8308,-1.368,0.360429824178637
-4.5,2.4,496,8308,-1.296,0.443276936294601
-4.5,2.4,496,8308,-1.224,0.599738981560098
-4.5,2.4,496,8308,-1.152,0.491031187748133
-4.5,2.4,496,8308,-1.08,0.465809552010699
-4.5,2.4,496,8308,-1.008,0.451899579818538
-4.5,2.4,496,8308,-0.936,0.667473676078603
-4.5,2.4,496,8308,-0.864,0.380571718695447
-4.5,2.4,496,8308,-0.792,0.295477066077794
-4.5,2.4,496,8308,-0.72,0.249260989040267
-4.5,2.4,496,8308,-0.648,0.418728952710713
-4.5,2.4,496,8308,-0.576,0.695905972936547
-4.5,2.4,496,8308,-0.504,1
-4.5,2.4,496,8308,-0.432,0.327708475953343
-4.5,2.4,496,8308,-0.36,0.497555833370927
-4.5,2.4,496,8308,-0.288,0.726260920267294
-4.5,2.4,496,8308,-0.216,0.128847997614431
-4.5,2.4,496,8308,-0.144,0.536572460736061
-4.5,2.4,496,8308,-0.0719999999999996,0.378692439438187
-4.5,2.4,496,8308,0,0.775622382873037
-4.5,2.4,496,8308,0.0720000000000005,0.366512065154929
-4.5,2.4,496,8308,0.144000000000001,0.330839926942077
-4.5,2.4,496,8308,0.216,0.16923557484823
-4.5,2.4,496,8308,0.288,0.209867022584756
-4.5,2.4,496,8308,0.36,0.346740659866308
-4.5,2.4,496,8308,0.432,0.479637967145335
-4.5,2.4,496,8308,0.504,0.45808372703675
-4.5,2.4,496,8308,0.576,0.552584965005726
-4.5,2.4,496,8308,0.648,0.601423403635901
-4.5,2.4,496,8308,0.72,0.706317018988888
-4.5,2.4,496,8308,0.792,0.809647807796652
-4.5,2.4,496,8308,0.864,0.609421467015322
-4.5,2.4,496,8308,0.936,0.580345880201981
-4.5,2.4,496,8308,1.008,0.664919796526058
-4.5,2.4,496,8308,1.08,0.493832256402557
-4.5,2.4,496,8308,1.152,0.297316447041461
-4.5,2.4,496,8308,1.224,0.136203489973171
-4.5,2.4,496,8308,1.296,0.318095096393692
