"_v [meter]","Freq [GHz]","x_coord [mm]","y_coord [mm]","_u []","NearETotal/max(NearETotal) []"
-4.5,2.4,6668,1488,-3.6,0.0230147324977523
-4.5,2.4,6668,1488,-3.528,0.0204237421926262
-4.5,2.4,6668,1488,-3.456,0.0108255450404213
-4.5,2.4,6668,1488,-3.384,0.00741818888924553
-4.5,2.4,6668,1488,-3.312,0.0173221858922911
-4.5,2.4,6668,1488,-3.24,0.02754125010515
-4.5,2.4,6668,1488,-3.168,0.0296558449513967
-4.5,2.4,6668,1488,-3.096,0.0237148948233933
-4.5,2.4,6668,1488,-3.024,0.031889343809243
-4.5,2.4,6668,1488,-2.952,0.0448805976958309
-4.5,2.4,6668,1488,-2.88,0.0577206540475813
-4.5,2.4,6668,1488,-2.808,0.0592488818439142
-4.5,2.4,6668,1488,-2.736,0.0496523775172279
-4.5,2.4,6668,1488,-2.664,0.0524197828556738
-4.5,2.4,6668,1488,-2.592,0.058997471497973
-4.5,2.4,6668,1488,-2.52,0.0571909661078731
-4.5,2.4,6668,1488,-2.448,0.043605172654835
-4.5,2.4,6668,1488,-2.376,0.0491294311459679
-4.5,2.4,6668,1488,-2.304,0.0544858069924419
-4.5,2.4,6668,1488,-2.232,0.0551413391705363
-4.5,2.4,6668,1488,-2.16,0.0592022808140943
-4.5,2.4,6668,1488,-2.088,0.0666381970253693
-4.5,2.4,6668,1488,-2.016,0.0733676245409093
-4.5,2.4,6668,1488,-1.944,0.0776782537178466
-4.5,2.4,6668,1488,-1.872,0.0598906852151011
-4.5,2.4,6668,1488,-1.8,0.0595080370619676
-4.5,2.4,6668,1488,-1.728,0.0795629080621758
-4.5,2.4,6668,1488,-1.656,0.0834510834195588
-4.5,2.4,6668,1488,-1.584,0.0683402082019601
-4.5,2.4,6668,1488,-1.512,0.0817795563694513
-4.5,2.4,6668,1488,-1.44,0.0745990819763147
-4.5,2.4,6668,1488,-1.368,0.0637037398617066
-4.5,2.4,6668,1488,-1.296,0.100544661800397
-4.5,2.4,6668,1488,-1.224,0.0959370781415301
-4.5,2.4,6668,1488,-1.152,0.108708351176369
-4.5,2.4,6668,1488,-1.08,0.117311235906931
-4.5,2.4,6668,1488,-1.008,0.13189832576194
-4.5,2.4,6668,1488,-0.936,0.119911428203377
-4.5,2.4,6668,1488,-0.864,0.0792565758939406
-4.5,2.4,6668,1488,-0.792,0.0946771679634332
-4.5,2.4,6668,1488,-0.72,0.101073310954836
-4.5,2.4,6668,1488,-0.648,0.101174635703488
-4.5,2.4,6668,1488,-0.576,0.148669549646637
-4.5,2.4,6668,1488,-0.504,0.141529839670291
-4.5,2.4,6668,1488,-0.432,0.101229857251719
-4.5,2.4,6668,1488,-0.36,0.114426840043184
-4.5,2.4,6668,1488,-0.288,0.136647491473707
-4.5,2.4,6668,1488,-0.216,0.104239799943408
-4.5,2.4,6668,1488,-0.144,0.0980133751931001
-4.5,2.4,6668,1488,-0.0719999999999996,0.124868410673942
-4.5,2.4,6668,1488,0,0.141149302104129
-4.5,2.4,6668,1488,0.0720000000000005,0.139719861309564
-4.5,2.4,6668,1488,0.144000000000001,0.0646676192611462
-4.5,2.4,6668,1488,0.216,0.057986673891312
-4.5,2.4,6668,1488,0.288,0.0863522979101059
-4.5,2.4,6668,1488,0.36,0.0775772955165433
-4.5,2.4,6668,1488,0.432,0.0774885032667719
-4.5,2.4,6668,1488,0.504,0.0975083822992006
-4.5,2.4,6668,1488,0.576,0.038379396564153
-4.5,2.4,6668,1488,0.648,0.123826569732002
-4.5,2.4,6668,1488,0.72,0.0924978503507028
-4.5,2.4,6668,1488,0.792,0.0679321888495934
-4.5,2.4,6668,1488,0.864,0.0435729854787128
-4.5,2.4,6668,1488,0.936,0.0595752064903433
-4.5,2.4,6668,1488,1.008,0.119509830831768
-4.5,2.4,6668,1488,1.08,0.645160362118699
-4.5,2.4,6668,1488,1.152,0.518142686374889
-4.5,2.4,6668,1488,1.224,0.42673160025502
-4.5,2.4,6668,1488,1.296,0.537140177027487
-4.5,2.4,6668,1488,1.368,0.548398273727732
-4.5,2.4,6668,1488,1.44,0.65177530489866
-4.5,2.4,6668,1488,1.512,0.745175997908043
-4.5,2.4,6668,1488,1.584,0.628353489545076
-4.5,2.4,6668,1488,1.656,0.834452557172374
-4.5,2.4,6668,1488,1.728,0.887539359468511
-4.5,2.4,6668,1488,1.8,0.74711241743509
-4.5,2.4,6668,1488,1.872,0.591401929223572
-4.5,2.4,6668,1488,1.944,0.914568321313562
-4.5,2.4,6668,1488,2.016,0.940703714132519
-4.5,2.4,6668,1488,2.088,0.632567741164901
-4.5,2.4,6668,1488,2.16,0.695665087195613
-4.5,2.4,6668,1488,2.232,0.663130397163798
-4.5,2.4,6668,1488,2.304,0.730360404943516
-4.5,2.4,6668,1488,2.376,0.685167017717127
-4.5,2.4,6668,1488,2.448,0.42243270445507
-4.5,2.4,6668,1488,2.52,0.604880963901503
-4.5,2.4,6668,1488,2.592,0.813522421688623
-4.5,2.4,6668,1488,2.664,0.66410380228566
-4.5,2.4,6668,1488,2.736,0.261794391252406
-4.5,2.4,6668,1488,2.808,0.754178843569455
-4.5,2.4,6668,1488,2.88,0.787272187067611
-4.5,2.4,6668,1488,2.952,0.399301730774543
-4.5,2.4,6668,1488,3.024,0.329047017169763
-4.5,2.4,6668,1488,3.096,0.920822924985785
-4.5,2.4,6668,1488,3.168,0.564458432415605
-4.5,2.4,6668,1488,3.24,0.409019184741052
-4.5,2.4,6668,1488,3.312,0.971384823448615
-4.5,2.4,6668,1488,3.384,0.599194090007635
-4.5,2.4,6668,1488,3.456,0.560418663243304
-4.5,2.4,6668,1488,3.528,1
-4.5,2.4,6668,1488,3.6,0.93831384558539
-4.41,2.4,6668,1488,-3.6,0.016962230847391
-4.41,2.4,6668,1488,-3.528,0.0195274744482286
-4.41,2.4,6668,1488,-3.456,0.0211453454836144
-4.41,2.4,6668,1488,-3.384,0.0168311514943458
-4.41,2.4,6668,1488,-3.312,0.0102323674157923
-4.41,2.4,6668,1488,-3.24,0.00905181395997227
-4.41,2.4,6668,1488,-3.168,0.0177742775694385
-4.41,2.4,6668,1488,-3.096,0.0242727497116188
-4.41,2.4,6668,1488,-3.024,0.020485015618937
