"_v [meter]","Freq [GHz]","x_coord [mm]","y_coord [mm]","_u []","NearETotal/max(NearETotal) []"
-4.5,2.4,4290,515,-3.6,0.0797332834137896
-4.5,2.4,4290,515,-3.528,0.089277938458791
-4.5,2.4,4290,515,-3.456,0.073217170879298
-4.5,2.4,4290,515,-3.384,0.0670254377398017
-4.5,2.4,4290,515,-3.312,0.0964766284771718
-4.5,2.4,4290,515,-3.24,0.100170172114987
-4.5,2.4,4290,515,-3.168,0.0619294251590633
-4.5,2.4,4290,515,-3.096,0.079842013928356
-4.5,2.4,4290,515,-3.024,0.0948712977950556
-4.5,2.4,4290,515,-2.952,0.0949188948835176
-4.5,2.4,4290,515,-2.88,0.112600267642654
-4.5,2.4,4290,515,-2.808,0.115134762252401
-4.5,2.4,4290,515,-2.736,0.0999233188691412
-4.5,2.4,4290,515,-2.664,0.125674212403706
-4.5,2.4,4290,515,-2.592,0.132727204189965
-4.5,2.4,4290,515,-2.52,0.109316231886038
-4.5,2.4,4290,515,-2.448,0.106223374549628
-4.5,2.4,4290,515,-2.376,0.113660666114151
-4.5,2.4,4290,515,-2.304,0.124713997318391
-4.5,2.4,4290,515,-2.232,0.140784433103141
-4.5,2.4,4290,515,-2.16,0.0955559700947972
-4.5,2.4,4290,515,-2.088,0.119035302749765
-4.5,2.4,4290,515,-2.016,0.143340477570864
-4.5,2.4,4290,515,-1.944,0.137808959483721
-4.5,2.4,4290,515,-1.872,0.125490314258968
-4.5,2.4,4290,515,-1.8,0.107666593140257
-4.5,2.4,4290,515,-1.728,0.164683677311375
-4.5,2.4,4290,515,-1.656,0.176673811073731
-4.5,2.4,4290,515,-1.584,0.139146636873389
-4.5,2.4,4290,515,-1.512,0.138706350551144
-4.5,2.4,4290,515,-1.44,0.15166888732323
-4.5,2.4,4290,515,-1.368,0.131269987612052
-4.5,2.4,4290,515,-1.296,0.164852389036572
-4.5,2.4,4290,515,-1.224,0.191849925254887
-4.5,2.4,4290,515,-1.152,0.271266026362017
-4.5,2.4,4290,515,-1.08,0.224299338553968
-4.5,2.4,4290,515,-1.008,0.243363659755337
-4.5,2.4,4290,515,-0.936,0.325914675905793
-4.5,2.4,4290,515,-0.864,0.35214785611126
-4.5,2.4,4290,515,-0.792,0.361114135290652
-4.5,2.4,4290,515,-0.72,0.298401086984164
-4.5,2.4,4290,515,-0.648,0.315880768436301
-4.5,2.4,4290,515,-0.576,0.234034186133241
-4.5,2.4,4290,515,-0.504,0.45399883924364
-4.5,2.4,4290,515,-0.432,0.601019190773816
-4.5,2.4,4290,515,-0.36,0.824208142405027
-4.5,2.4,4290,515,-0.288,0.497369188495434
-4.5,2.4,4290,515,-0.216,0.245519111133088
-4.5,2.4,4290,515,-0.144,0.376112807791757
-4.5,2.4,4290,515,-0.0719999999999996,0.264134128574974
-4.5,2.4,4290,515,0,0.405430021141693
-4.5,2.4,4290,515,0.0720000000000005,0.390327567693836
-4.5,2.4,4290,515,0.144000000000001,0.565149139772565
-4.5,2.4,4290,515,0.216,0.607168818621144
-4.5,2.4,4290,515,0.288,0.532099094123635
-4.5,2.4,4290,515,0.36,0.452999487827916
-4.5,2.4,4290,515,0.432,0.901721796178911
-4.5,2.4,4290,515,0.504,0.722599678994589
-4.5,2.4,4290,515,0.576,0.793152791195067
-4.5,2.4,4290,515,0.648,0.575709765098831
-4.5,2.4,4290,515,0.72,0.677813202071039
-4.5,2.4,4290,515,0.792,0.55141763793072
-4.5,2.4,4290,515,0.864,0.357588861529851
-4.5,2.4,4290,515,0.936,0.259720311575054
-4.5,2.4,4290,515,1.008,0.266775550950378
-4.5,2.4,4290,515,1.08,0.666268069295993
-4.5,2.4,4290,515,1.152,0.817263071507255
-4.5,2.4,4290,515,1.224,0.981761729869669
-4.5,2.4,4290,515,1.296,1
-4.5,2.4,4290,515,1.368,0.913339235785949
-4.5,2.4,4290,515,1.44,0.918495154353114
-4.5,2.4,4290,515,1.512,0.898729208873334
-4.5,2.4,4290,515,1.584,0.86236339387313
-4.5,2.4,4290,515,1.656,0.786790907827496
-4.5,2.4,4290,515,1.728,0.684296103543709
-4.5,2.4,4290,515,1.8,0.677056844972121
-4.5,2.4,4290,515,1.872,0.672266606658437
-4.5,2.4,4290,515,1.944,0.63394479613108
-4.5,2.4,4290,515,2.016,0.568675435043569
-4.5,2.4,4290,515,2.088,0.552488107453485
-4.5,2.4,4290,515,2.16,0.532468942957102
-4.5,2.4,4290,515,2.232,0.547446827503853
-4.5,2.4,4290,515,2.304,0.503445470483659
-4.5,2.4,4290,515,2.376,0.485539969214266
-4.5,2.4,4290,515,2.448,0.448611530869093
-4.5,2.4,4290,515,2.52,0.412030770538123
-4.5,2.4,4290,515,2.592,0.42932459586139
-4.5,2.4,4290,515,2.664,0.42602253757043
-4.5,2.4,4290,515,2.736,0.386557842777124
-4.5,2.4,4290,515,2.808,0.388009675539198
-4.5,2.4,4290,515,2.88,0.362673232175
-4.5,2.4,4290,515,2.952,0.335141083000862
-4.5,2.4,4290,515,3.024,0.309020293114011
-4.5,2.4,4290,515,3.096,0.275543273916806
-4.5,2.4,4290,515,3.168,0.304602403260432
-4.5,2.4,4290,515,3.24,0.310746462178452
-4.5,2.4,4290,515,3.312,0.3046283762748
-4.5,2.4,4290,515,3.384,0.277260603094683
-4.5,2.4,4290,515,3.456,0.25760973512633
-4.5,2.4,4290,515,3.528,0.272972663166689
-4.5,2.4,4290,515,3.6,0.246405718811588
-4.41,2.4,4290,515,-3.6,0.0719351276785225
-4.41,2.4,4290,515,-3.528,0.0569520027624248
-4.41,2.4,4290,515,-3.456,0.0579492499484528
-4.41,2.4,4290,515,-3.384,0.0629118290012213
-4.41,2.4,4290,515,-3.312,0.0465462620527172
-4.41,2.4,4290,515,-3.24,0.035925617964473
-4.41,2.4,4290,515,-3.168,0.0535611379803815
-4.41,2.4,4290,515,-3.096,0.0670337324132274
-4.41,2.4,4290,515,-3.024,0.0461414185535282
-4.41,2.4,4290,515,-2.952,0.0405994700155835
-4.41,2.4,4290,515,-2.88,0.0811123360058255
-4.41,2.4,4290,515,-2.808,0.0637062939204302
-4.41,2.4,4290,515,-2.736,0.0654332978928248
-4.41,2.4,4290,515,-2.664,0.0851493896198452
-4.41,2.4,4290,515,-2.592,0.0541295177497615
-4.41,2.4,4290,515,-2.52,0.069683060779923
-4.41,2.4,4290,515,-2.448,0.0835783593430957
-4.41,2.4,4290,515,-2.376,0.0553793892312699
-4.41,2.4,4290,515,-2.304,0.0509443314503983
-4.41,2.4,4290,515,-2.232,0.0783092495523046
-4.41,2.4,4290,515,-2.16,0.0965717107882424
-4.41,2.4,4290,515,-2.088,0.0843398045550781
-4.41,2.4,4290,515,-2.016,0.0796492198971701
-4.41,2.4,4290,515,-1.944,0.0795086767246867
-4.41,2.4,4290,515,-1.872,0.0775298401575814
-4.41,2.4,4290,515,-1.8,0.11518660943683
-4.41,2.4,4290,515,-1.728,0.082760580959543
-4.41,2.4,4290,515,-1.656,0.0828055619497468
-4.41,2.4,4290,515,-1.584,0.103712004712101
-4.41,2.4,4290,515,-1.512,0.0782279680873901
-4.41,2.4,4290,515,-1.44,0.09478430930013
-4.41,2.4,4290,515,-1.368,0.125331226075424
-4.41,2.4,4290,515,-1.296,0.118384356374551
-4.41,2.4,4290,515,-1.224,0.151892806380297
-4.41,2.4,4290,515,-1.152,0.14757190806186
-4.41,2.4,4290,515,-1.08,0.13949563874629
-4.41,2.4,4290,515,-1.008,0.121804734734974
-4.41,2.4,4290,515,-0.936,0.121463285554042
-4.41,2.4,4290,515,-0.864,0.177772261836863
-4.41,2.4,4290,515,-0.792,0.136583109903612
-4.41,2.4,4290,515,-0.72,0.0993827040309787
-4.41,2.4,4290,515,-0.648,0.0409465411648474
-4.41,2.4,4290,515,-0.576,0.114170239317793
-4.41,2.4,4290,515,-0.504,0.688482374111371
-4.41,2.4,4290,515,-0.432,1
-4.41,2.4,4290,515,-0.36,0.797944454308092
-4.41,2.4,4290,515,-0.288,0.789417384279654
-4.41,2.4,4290,515,-0.216,0.695654318375818
-4.41,2.4,4290,515,-0.144,0.646215221159284
-4.41,2.4,4290,515,-0.0719999999999996,0.465428934998485
-4.41,2.4,4290,515,0,0.746685054298512
-4.41,2.4,4290,515,0.0720000000000005,0.607456892010668
-4.41,2.4,4290,515,0.144000000000001,0.486679697462854
-4.41,2.4,4290,515,0.216,0.480299007279115
-4.41,2.4,4290,515,0.288,0.63990966150114
-4.41,2.4,4290,515,0.36,0.310767222300999
-4.41,2.4,4290,515,0.432,0.591776428452948
-4.41,2.4,4290,515,0.504,0.560545682392243
-4.41,2.4,4290,515,0.576,0.580035805775769
-4.41,2.4,4290,515,0.648,0.216884317806311
-4.41,2.4,4290,515,0.72,0.705028047125408
-4.41,2.4,4290,515,0.792,0.561573551082924
-4.41,2.4,4290,515,0.864,0.463655663620581
-4.41,2.4,4290,515,0.936,0.181810254928888
-4.41,2.4,4290,515,1.008,0.371329487124409
-4.41,2.4,4290,515,1.08,0.53925231716783
-4.41,2.4,4290,515,1.152,0.723191356101065
-4.41,2.4,4290,515,1.224,0.731509747817123
-4.41,2.4,4290,515,1.296,0.685787203460326
-4.41,2.4,4290,515,1.368,0.69859307881671
-4.41,2.4,4290,515,1.44,0.660990128154745
-4.41,2.4,4290,515,1.512,0.619848180301408
-4.41,2.4,4290,515,1.584,0.560943070496619
-4.41,2.4,4290,515,1.656,0.505212675267166
-4.41,2.4,4290,515,1.728,0.504292082036917
-4.41,2.4,4290,515,1.8,0.493775033709891
-4.41,2.4,4290,515,1.872,0.454542760658255
-4.41,2.4,4290,515,1.944,0.413348372514982
-4.41,2.4,4290,515,2.016,0.410332748493201
-4.41,2.4,4290,515,2.088,0.397651766179278
-4.41,2.4,4290,515,2.16,0.397742427216304
-4.41,2.4,4290,515,2.232,0.362875304468571
-4.41,2.4,4290,515,2.304,0.358639751811774
-4.41,2.4,4290,515,2.376,0.322000047918251
-4.41,2.4,4290,515,2.448,0.314501331004194
-4.41,2.4,4290,515,2.52,0.315582179575548
-4.41,2.4,4290,515,2.592,0.286925784182883
-4.41,2.4,4290,515,2.664,0.282828535655071
-4.41,2.4,4290,515,2.736,0.303071419425107
-4.41,2.4,4290,515,2.808,0.279390256621184
-4.41,2.4,4290,515,2.88,0.265377169091994
-4.41,2.4,4290,515,2.952,0.23992648476653
-4.41,2.4,4290,515,3.024,0.238309350020936
-4.41,2.4,4290,515,3.096,0.25708994707206
-4.41,2.4,4290,515,3.168,0.229028061890748
-4.41,2.4,4290,515,3.24,0.219023485785677
-4.41,2.4,4290,515,3.312,0.198789542877724
-4.41,2.4,4290,515,3.384,0.204173423496301
-4.41,2.4,4290,515,3.456,0.218029318815253
-4.41,2.4,4290,515,3.528,0.190384476867676
-4.41,2.4,4290,515,3.6,0.191657761859341
-4.32,2.4,4290,515,-3.6,0.0680701068458427
-4.32,2.4,4290,515,-3.528,0.0701461202511784
-4.32,2.4,4290,515,-3.456,0.0622604546776855
-4.32,2.4,4290,515,-3.384,0.0433881426986898
-4.32,2.4,4290,515,-3.312,0.0474275709739373
-4.32,2.4,4290,515,-3.24,0.0591418730793049
-4.32,2.4,4290,515,-3.168,0.0495270945534342
-4.32,2.4,4290,515,-3.096,0.0244371191120809
-4.32,2.4,4290,515,-3.024,0.0868793777713279
-4.32,2.4,4290,515,-2.952,0.0821691366559003
-4.32,2.4,4290,515,-2.88,0.0251898208099058
-4.32,2.4,4290,515,-2.808,0.0735012227060959
-4.32,2.4,4290,515,-2.736,0.0624703899931242
-4.32,2.4,4290,515,-2.664,0.0390767978894397
-4.32,2.4,4290,515,-2.592,0.0745313305575438
-4.32,2.4,4290,515,-2.52,0.0515631742258771
