"_v [meter]","Freq [GHz]","x_coord [mm]","y_coord [mm]","_u []","NearETotal/max(NearETotal) []"
-4.5,2.4,291,4769,-3.6,0.755890358034024
-4.5,2.4,291,4769,-3.528,0.701199353779021
-4.5,2.4,291,4769,-3.456,0.920933157163104
-4.5,2.4,291,4769,-3.384,0.588772829263242
-4.5,2.4,291,4769,-3.312,0.678386685080449
-4.5,2.4,291,4769,-3.24,0.667362455571763
-4.5,2.4,291,4769,-3.168,0.654213428312255
-4.5,2.4,291,4769,-3.096,0.554262248673474
-4.5,2.4,291,4769,-3.024,0.500355881913217
-4.5,2.4,291,4769,-2.952,0.24090631849516
-4.5,2.4,291,4769,-2.88,0.631852237895724
-4.5,2.4,291,4769,-2.808,0.494614335530671
-4.5,2.4,291,4769,-2.736,0.364314943659256
-4.5,2.4,291,4769,-2.664,0.466711289903649
-4.5,2.4,291,4769,-2.592,0.223649436238479
-4.5,2.4,291,4769,-2.52,0.200752969010566
-4.5,2.4,291,4769,-2.448,0.0858206019844146
-4.5,2.4,291,4769,-2.376,0.606799609709346
-4.5,2.4,291,4769,-2.304,0.312417710938737
-4.5,2.4,291,4769,-2.232,0.270946534890984
-4.5,2.4,291,4769,-2.16,0.0819080384355917
-4.5,2.4,291,4769,-2.088,0.74544275648338
-4.5,2.4,291,4769,-2.016,0.713683329068052
-4.5,2.4,291,4769,-1.944,0.37795240391375
-4.5,2.4,291,4769,-1.872,0.71887114161744
-4.5,2.4,291,4769,-1.8,0.619783780768588
-4.5,2.4,291,4769,-1.728,0.513312603368993
-4.5,2.4,291,4769,-1.656,0.500509994680289
-4.5,2.4,291,4769,-1.584,0.516322616202498
-4.5,2.4,291,4769,-1.512,0.746462556946988
-4.5,2.4,291,4769,-1.44,0.365334211987606
-4.5,2.4,291,4769,-1.368,0.59776683633288
-4.5,2.4,291,4769,-1.296,0.390298763092957
-4.5,2.4,291,4769,-1.224,0.701367172542505
-4.5,2.4,291,4769,-1.152,0.265600443091409
-4.5,2.4,291,4769,-1.08,0.373101453022364
-4.5,2.4,291,4769,-1.008,0.645755861853057
-4.5,2.4,291,4769,-0.936,0.629980674763599
-4.5,2.4,291,4769,-0.864,0.457693321468501
-4.5,2.4,291,4769,-0.792,0.279739244109188
-4.5,2.4,291,4769,-0.72,0.275063884511547
-4.5,2.4,291,4769,-0.648,0.627374040762102
-4.5,2.4,291,4769,-0.576,0.466575527692089
-4.5,2.4,291,4769,-0.504,0.440676012650383
-4.5,2.4,291,4769,-0.432,0.415848051367008
-4.5,2.4,291,4769,-0.36,0.253501783427859
-4.5,2.4,291,4769,-0.288,0.172616452323798
-4.5,2.4,291,4769,-0.216,0.356073223819914
-4.5,2.4,291,4769,-0.144,0.487595087862942
-4.5,2.4,291,4769,-0.0719999999999996,0.566119299372198
-4.5,2.4,291,4769,0,0.200180046797895
-4.5,2.4,291,4769,0.0720000000000005,0.215266352414146
-4.5,2.4,291,4769,0.144000000000001,0.501066453272992
-4.5,2.4,291,4769,0.216,0.814869952487428
-4.5,2.4,291,4769,0.288,0.438815911361541
-4.5,2.4,291,4769,0.36,0.299310965879191
-4.5,2.4,291,4769,0.432,0.388802438312196
-4.5,2.4,291,4769,0.504,0.405393943776951
-4.5,2.4,291,4769,0.576,0.579411236843556
-4.5,2.4,291,4769,0.648,0.699543393055661
-4.5,2.4,291,4769,0.72,0.515067499753501
-4.5,2.4,291,4769,0.792,0.4397573361389
-4.5,2.4,291,4769,0.864,0.453809490739622
-4.5,2.4,291,4769,0.936,0.737622777192821
-4.5,2.4,291,4769,1.008,1
-4.5,2.4,291,4769,1.08,0.765369237109645
-4.5,2.4,291,4769,1.152,0.858665013908908
-4.5,2.4,291,4769,1.224,0.839258628119105
-4.5,2.4,291,4769,1.296,0.6919279598817
-4.5,2.4,291,4769,1.368,0.75671106821674
-4.5,2.4,291,4769,1.44,0.808690754422203
-4.5,2.4,291,4769,1.512,0.601970600733076
-4.5,2.4,291,4769,1.584,0.606276600043856
-4.5,2.4,291,4769,1.656,0.784800258549706
-4.5,2.4,291,4769,1.728,0.812798254644562
-4.5,2.4,291,4769,1.8,0.683952746799875
-4.5,2.4,291,4769,1.872,0.765223232005964
-4.5,2.4,291,4769,1.944,0.726295314175863
-4.5,2.4,291,4769,2.016,0.765196640862167
-4.5,2.4,291,4769,2.088,0.853523082946738
-4.5,2.4,291,4769,2.16,0.843856352158952
-4.5,2.4,291,4769,2.232,0.69709546492066
-4.5,2.4,291,4769,2.304,0.644121105300104
-4.5,2.4,291,4769,2.376,0.816703753769394
-4.5,2.4,291,4769,2.448,0.684606135563513
-4.5,2.4,291,4769,2.52,0.775546077266728
-4.5,2.4,291,4769,2.592,0.681175173608791
-4.5,2.4,291,4769,2.664,0.502336724147468
-4.5,2.4,291,4769,2.736,0.565351994908743
-4.5,2.4,291,4769,2.808,0.793619561888137
-4.5,2.4,291,4769,2.88,0.753777611949931
-4.5,2.4,291,4769,2.952,0.847464045675301
-4.5,2.4,291,4769,3.024,0.617987056403301
-4.5,2.4,291,4769,3.096,0.508630855184712
-4.5,2.4,291,4769,3.168,0.524143726329197
-4.5,2.4,291,4769,3.24,0.528984779972716
-4.5,2.4,291,4769,3.312,0.710069208814391
-4.5,2.4,291,4769,3.384,0.730036407489942
-4.5,2.4,291,4769,3.456,0.703713573688207
-4.5,2.4,291,4769,3.528,0.611312453070833
-4.5,2.4,291,4769,3.6,0.446254337236546
-4.41,2.4,291,4769,-3.6,0.896873332202745
-4.41,2.4,291,4769,-3.528,0.5831768735208
-4.41,2.4,291,4769,-3.456,0.894773452815161
-4.41,2.4,291,4769,-3.384,0.673066837014612
-4.41,2.4,291,4769,-3.312,0.653218477120016
-4.41,2.4,291,4769,-3.24,0.544466538714968
-4.41,2.4,291,4769,-3.168,0.631797734245835
-4.41,2.4,291,4769,-3.096,0.649829796727854
-4.41,2.4,291,4769,-3.024,0.315040095813155
-4.41,2.4,291,4769,-2.952,0.256504259156611
-4.41,2.4,291,4769,-2.88,0.712259634351551
-4.41,2.4,291,4769,-2.808,0.0555041168637838
-4.41,2.4,291,4769,-2.736,0.383121255251755
-4.41,2.4,291,4769,-2.664,0.385872492679972
-4.41,2.4,291,4769,-2.592,0.0888821789958335
-4.41,2.4,291,4769,-2.52,0.114410599259408
-4.41,2.4,291,4769,-2.448,0.250696782462419
-4.41,2.4,291,4769,-2.376,0.475649232066149
-4.41,2.4,291,4769,-2.304,0.164805077396715
-4.41,2.4,291,4769,-2.232,0.323214479680264
-4.41,2.4,291,4769,-2.16,0.213737096462357
-4.41,2.4,291,4769,-2.088,0.725425989747054
-4.41,2.4,291,4769,-2.016,0.536991504216523
-4.41,2.4,291,4769,-1.944,0.580061238825172
-4.41,2.4,291,4769,-1.872,0.54427928025938
-4.41,2.4,291,4769,-1.8,0.555176394060336
-4.41,2.4,291,4769,-1.728,0.598623042164704
-4.41,2.4,291,4769,-1.656,0.443571598711304
-4.41,2.4,291,4769,-1.584,0.572295000819877
-4.41,2.4,291,4769,-1.512,0.423125564535274
-4.41,2.4,291,4769,-1.44,0.248626840748685
-4.41,2.4,291,4769,-1.368,0.773556977404081
-4.41,2.4,291,4769,-1.296,0.468631749516539
-4.41,2.4,291,4769,-1.224,0.555240451344704
-4.41,2.4,291,4769,-1.152,0.132792289682761
-4.41,2.4,291,4769,-1.08,0.486956266791856
-4.41,2.4,291,4769,-1.008,0.652093825081301
-4.41,2.4,291,4769,-0.936,0.63205153440472
-4.41,2.4,291,4769,-0.864,0.280008396898084
-4.41,2.4,291,4769,-0.792,0.3318653087306
-4.41,2.4,291,4769,-0.72,0.470698756590368
-4.41,2.4,291,4769,-0.648,0.578181488142812
-4.41,2.4,291,4769,-0.576,0.339955820591019
-4.41,2.4,291,4769,-0.504,0.384338788026467
-4.41,2.4,291,4769,-0.432,0.397406026577477
-4.41,2.4,291,4769,-0.36,0.184035766953834
-4.41,2.4,291,4769,-0.288,0.180102646634735
-4.41,2.4,291,4769,-0.216,0.501904826044751
-4.41,2.4,291,4769,-0.144,0.527175373694258
-4.41,2.4,291,4769,-0.0719999999999996,0.495351481818198
-4.41,2.4,291,4769,0,0.217951678684266
-4.41,2.4,291,4769,0.0720000000000005,0.327257970405579
-4.41,2.4,291,4769,0.144000000000001,0.528631073957714
-4.41,2.4,291,4769,0.216,0.719244026753339
-4.41,2.4,291,4769,0.288,0.365691778386004
-4.41,2.4,291,4769,0.36,0.424980153970425
-4.41,2.4,291,4769,0.432,0.390886392812118
-4.41,2.4,291,4769,0.504,0.516587519666598
-4.41,2.4,291,4769,0.576,0.481550720913318
-4.41,2.4,291,4769,0.648,0.589950202770852
-4.41,2.4,291,4769,0.72,0.515456445182871
-4.41,2.4,291,4769,0.792,0.538080093862346
-4.41,2.4,291,4769,0.864,0.641120454032199
-4.41,2.4,291,4769,0.936,1
-4.41,2.4,291,4769,1.008,0.850167459408463
-4.41,2.4,291,4769,1.08,0.60644242185463
-4.41,2.4,291,4769,1.152,0.866304541895874
