"_v [meter]","Freq [GHz]","x_coord [mm]","y_coord [mm]","_u []","NearETotal/max(NearETotal) []"
-4.5,2.4,3706,381,-3.6,0.285762787780928
-4.5,2.4,3706,381,-3.528,0.292002371065697
-4.5,2.4,3706,381,-3.456,0.251200028905798
-4.5,2.4,3706,381,-3.384,0.272514744673369
-4.5,2.4,3706,381,-3.312,0.301424429418261
-4.5,2.4,3706,381,-3.24,0.282999847204514
-4.5,2.4,3706,381,-3.168,0.28812073567548
-4.5,2.4,3706,381,-3.096,0.317341735434073
-4.5,2.4,3706,381,-3.024,0.294331525300136
-4.5,2.4,3706,381,-2.952,0.287390148281176
-4.5,2.4,3706,381,-2.88,0.34374610017578
-4.5,2.4,3706,381,-2.808,0.323356353024504
-4.5,2.4,3706,381,-2.736,0.301643536128473
-4.5,2.4,3706,381,-2.664,0.328369173183669
-4.5,2.4,3706,381,-2.592,0.33791998411627
-4.5,2.4,3706,381,-2.52,0.341214949634734
-4.5,2.4,3706,381,-2.448,0.365091441876019
-4.5,2.4,3706,381,-2.376,0.368521739182395
-4.5,2.4,3706,381,-2.304,0.343542935656151
-4.5,2.4,3706,381,-2.232,0.394449467435998
-4.5,2.4,3706,381,-2.16,0.374573100048841
-4.5,2.4,3706,381,-2.088,0.399527549863626
-4.5,2.4,3706,381,-2.016,0.397910353883009
-4.5,2.4,3706,381,-1.944,0.410789551167851
-4.5,2.4,3706,381,-1.872,0.435005500482823
-4.5,2.4,3706,381,-1.8,0.487658599922093
-4.5,2.4,3706,381,-1.728,0.469097648220734
-4.5,2.4,3706,381,-1.656,0.474718398278597
-4.5,2.4,3706,381,-1.584,0.485811605676133
-4.5,2.4,3706,381,-1.512,0.468787767701349
-4.5,2.4,3706,381,-1.44,0.486775885811652
-4.5,2.4,3706,381,-1.368,0.516213163159303
-4.5,2.4,3706,381,-1.296,0.495627006293204
-4.5,2.4,3706,381,-1.224,0.437036548948411
-4.5,2.4,3706,381,-1.152,0.481903157007064
-4.5,2.4,3706,381,-1.08,0.455468900174285
-4.5,2.4,3706,381,-1.008,0.516195333444865
-4.5,2.4,3706,381,-0.936,0.391612271298374
-4.5,2.4,3706,381,-0.864,0.423923856838197
-4.5,2.4,3706,381,-0.792,0.310023195148941
-4.5,2.4,3706,381,-0.72,0.263770228558141
-4.5,2.4,3706,381,-0.648,0.154374165556763
-4.5,2.4,3706,381,-0.576,0.29169662962201
-4.5,2.4,3706,381,-0.504,0.721229480426048
-4.5,2.4,3706,381,-0.432,0.642830102277644
