"_v [meter]","Freq [GHz]","x_coord [mm]","y_coord [mm]","_u []","NearETotal/max(NearETotal) []"
-4.5,2.4,4172,7688,-3.6,0.484007757181259
-4.5,2.4,4172,7688,-3.528,0.374603997175466
-4.5,2.4,4172,7688,-3.456,0.383969084140655
-4.5,2.4,4172,7688,-3.384,0.434899095174424
-4.5,2.4,4172,7688,-3.312,0.518136208855576
-4.5,2.4,4172,7688,-3.24,0.576983566863487
-4.5,2.4,4172,7688,-3.168,0.549696467606308
-4.5,2.4,4172,7688,-3.096,0.433732674616175
-4.5,2.4,4172,7688,-3.024,0.247164193619744
-4.5,2.4,4172,7688,-2.952,0.302541422866197
-4.5,2.4,4172,7688,-2.88,0.510756995358593
-4.5,2.4,4172,7688,-2.808,0.616473655803686
-4.5,2.4,4172,7688,-2.736,0.62095229360707
-4.5,2.4,4172,7688,-2.664,0.603907801198228
-4.5,2.4,4172,7688,-2.592,0.54987527655191
-4.5,2.4,4172,7688,-2.52,0.392805669311199
-4.5,2.4,4172,7688,-2.448,0.248092884470648
-4.5,2.4,4172,7688,-2.376,0.558437719282212
-4.5,2.4,4172,7688,-2.304,0.70967116317404
-4.5,2.4,4172,7688,-2.232,0.474822063788544
-4.5,2.4,4172,7688,-2.16,0.328384492260527
-4.5,2.4,4172,7688,-2.088,0.633190831629996
-4.5,2.4,4172,7688,-2.016,0.53682297376493
-4.5,2.4,4172,7688,-1.944,0.117106426205568
-4.5,2.4,4172,7688,-1.872,0.424059119298422
-4.5,2.4,4172,7688,-1.8,0.567679744518265
-4.5,2.4,4172,7688,-1.728,0.382860085607192
-4.5,2.4,4172,7688,-1.656,0.224700667242522
-4.5,2.4,4172,7688,-1.584,0.424898806292662
-4.5,2.4,4172,7688,-1.512,0.44878633636707
-4.5,2.4,4172,7688,-1.44,0.225416012504092
-4.5,2.4,4172,7688,-1.368,0.29585493785945
-4.5,2.4,4172,7688,-1.296,0.467082723046632
-4.5,2.4,4172,7688,-1.224,0.379251517176024
-4.5,2.4,4172,7688,-1.152,0.500303753085118
-4.5,2.4,4172,7688,-1.08,0.776055843920489
-4.5,2.4,4172,7688,-1.008,0.655388980415818
-4.5,2.4,4172,7688,-0.936,0.393909764533271
-4.5,2.4,4172,7688,-0.864,0.795842633534094
-4.5,2.4,4172,7688,-0.792,0.891952883886675
-4.5,2.4,4172,7688,-0.72,0.527562781431463
-4.5,2.4,4172,7688,-0.648,0.721661914328049
-4.5,2.4,4172,7688,-0.576,1
-4.5,2.4,4172,7688,-0.504,0.707727980853698
-4.5,2.4,4172,7688,-0.432,0.482392048481857
-4.5,2.4,4172,7688,-0.36,0.744351833138357
-4.5,2.4,4172,7688,-0.288,0.821688897432814
-4.5,2.4,4172,7688,-0.216,0.561432739588489
-4.5,2.4,4172,7688,-0.144,0.470178335378045
-4.5,2.4,4172,7688,-0.0719999999999996,0.692017520970827
-4.5,2.4,4172,7688,0,0.576487001597773
-4.5,2.4,4172,7688,0.0720000000000005,0.612782969052453
-4.5,2.4,4172,7688,0.144000000000001,0.74277793398756
-4.5,2.4,4172,7688,0.216,0.536947705347111
-4.5,2.4,4172,7688,0.288,0.407874729158896
-4.5,2.4,4172,7688,0.36,0.511529252743198
-4.5,2.4,4172,7688,0.432,0.604921873516116
-4.5,2.4,4172,7688,0.504,0.551357117071948
-4.5,2.4,4172,7688,0.576,0.742683414209825
-4.5,2.4,4172,7688,0.648,0.633198112573238
-4.5,2.4,4172,7688,0.72,0.448748098902794
-4.5,2.4,4172,7688,0.792,0.605172413185138
-4.5,2.4,4172,7688,0.864,0.636736311035256
-4.5,2.4,4172,7688,0.936,0.489513313344599
-4.5,2.4,4172,7688,1.008,0.714141633132333
-4.5,2.4,4172,7688,1.08,0.803012857574619
-4.5,2.4,4172,7688,1.152,0.817886878449166
-4.5,2.4,4172,7688,1.224,0.610128240296186
-4.5,2.4,4172,7688,1.296,0.746346256792562
-4.5,2.4,4172,7688,1.368,0.468764395109056
-4.5,2.4,4172,7688,1.44,0.69385413807447
-4.5,2.4,4172,7688,1.512,0.638398156818355
-4.5,2.4,4172,7688,1.584,0.669359968638155
-4.5,2.4,4172,7688,1.656,0.643260394993518
-4.5,2.4,4172,7688,1.728,0.46700621300665
-4.5,2.4,4172,7688,1.8,0.215682293953896
-4.5,2.4,4172,7688,1.872,0.576393698825499
-4.5,2.4,4172,7688,1.944,0.330145236857003
-4.5,2.4,4172,7688,2.016,0.298844491336595
-4.5,2.4,4172,7688,2.088,0.537481904223124
-4.5,2.4,4172,7688,2.16,0.483251710324305
-4.5,2.4,4172,7688,2.232,0.146117208943203
-4.5,2.4,4172,7688,2.304,0.362024144653368
-4.5,2.4,4172,7688,2.376,0.375891990419214
-4.5,2.4,4172,7688,2.448,0.17253811632631
-4.5,2.4,4172,7688,2.52,0.214936404980974
-4.5,2.4,4172,7688,2.592,0.276900424339936
-4.5,2.4,4172,7688,2.664,0.436427693026489
-4.5,2.4,4172,7688,2.736,0.567694453069679
-4.5,2.4,4172,7688,2.808,0.740804966372014
-4.5,2.4,4172,7688,2.88,0.512706591088438
-4.5,2.4,4172,7688,2.952,0.401118952295697
-4.5,2.4,4172,7688,3.024,0.473652447765769
-4.5,2.4,4172,7688,3.096,0.995052882058473
-4.5,2.4,4172,7688,3.168,0.99051514558008
-4.5,2.4,4172,7688,3.24,0.430955635292439
-4.5,2.4,4172,7688,3.312,0.282294682892823
-4.5,2.4,4172,7688,3.384,0.840041601077067
-4.5,2.4,4172,7688,3.456,0.983469625635795
-4.5,2.4,4172,7688,3.528,0.58878359395367
-4.5,2.4,4172,7688,3.6,0.226298271922294
-4.41,2.4,4172,7688,-3.6,0.668676803842521
-4.41,2.4,4172,7688,-3.528,0.452115961465731
-4.41,2.4,4172,7688,-3.456,0.308192911678903
-4.41,2.4,4172,7688,-3.384,0.360305540930512
-4.41,2.4,4172,7688,-3.312,0.424660247891882
-4.41,2.4,4172,7688,-3.24,0.478123133151193
-4.41,2.4,4172,7688,-3.168,0.516696004761499
-4.41,2.4,4172,7688,-3.096,0.50781969085498
-4.41,2.4,4172,7688,-3.024,0.395207031265302
-4.41,2.4,4172,7688,-2.952,0.243483706244294
-4.41,2.4,4172,7688,-2.88,0.284713475131889
-4.41,2.4,4172,7688,-2.808,0.47833789591635
-4.41,2.4,4172,7688,-2.736,0.602604847049887
-4.41,2.4,4172,7688,-2.664,0.609345582704368
-4.41,2.4,4172,7688,-2.592,0.539581125551411
-4.41,2.4,4172,7688,-2.52,0.476963957756021
-4.41,2.4,4172,7688,-2.448,0.32621671119282
-4.41,2.4,4172,7688,-2.376,0.27326405201078
-4.41,2.4,4172,7688,-2.304,0.538018601605392
-4.41,2.4,4172,7688,-2.232,0.652567708149093
-4.41,2.4,4172,7688,-2.16,0.426997199374689
-4.41,2.4,4172,7688,-2.088,0.296013206318479
-4.41,2.4,4172,7688,-2.016,0.566188882635158
-4.41,2.4,4172,7688,-1.944,0.463831092504356
-4.41,2.4,4172,7688,-1.872,0.090909489737611
-4.41,2.4,4172,7688,-1.8,0.459284672110114
-4.41,2.4,4172,7688,-1.728,0.526016680087629
-4.41,2.4,4172,7688,-1.656,0.318003058377199
-4.41,2.4,4172,7688,-1.584,0.214110293631674
-4.41,2.4,4172,7688,-1.512,0.39109626617634
-4.41,2.4,4172,7688,-1.44,0.404082623229845
-4.41,2.4,4172,7688,-1.368,0.180081026231733
-4.41,2.4,4172,7688,-1.296,0.36619282322306
-4.41,2.4,4172,7688,-1.224,0.50636267245829
-4.41,2.4,4172,7688,-1.152,0.368921497755957
-4.41,2.4,4172,7688,-1.08,0.608902596830525
-4.41,2.4,4172,7688,-1.008,0.750654049082331
-4.41,2.4,4172,7688,-0.936,0.52670397858969
-4.41,2.4,4172,7688,-0.864,0.47581194695621
-4.41,2.4,4172,7688,-0.792,0.892099509812937
-4.41,2.4,4172,7688,-0.72,0.720374779869527
-4.41,2.4,4172,7688,-0.648,0.465986165575654
-4.41,2.4,4172,7688,-0.576,0.869749817690599
-4.41,2.4,4172,7688,-0.504,0.859130487024396
-4.41,2.4,4172,7688,-0.432,0.486877555319621
-4.41,2.4,4172,7688,-0.36,0.551563025323474
-4.41,2.4,4172,7688,-0.288,0.784628729967851
-4.41,2.4,4172,7688,-0.216,0.665083584028324
-4.41,2.4,4172,7688,-0.144,0.442593335197353
-4.41,2.4,4172,7688,-0.0719999999999996,0.584873349010283
-4.41,2.4,4172,7688,0,0.595873115422818
-4.41,2.4,4172,7688,0.0720000000000005,0.510267243403705
-4.41,2.4,4172,7688,0.144000000000001,0.630102226421203
-4.41,2.4,4172,7688,0.216,0.626936612721611
-4.41,2.4,4172,7688,0.288,0.366906550794047
-4.41,2.4,4172,7688,0.36,0.44064720283718
-4.41,2.4,4172,7688,0.432,0.590041663483744
-4.41,2.4,4172,7688,0.504,0.517139742170964
-4.41,2.4,4172,7688,0.576,0.65326190898601
-4.41,2.4,4172,7688,0.648,0.650995401902136
-4.41,2.4,4172,7688,0.72,0.450705001326544
-4.41,2.4,4172,7688,0.792,0.578345726153481
-4.41,2.4,4172,7688,0.864,0.60204105296333
-4.41,2.4,4172,7688,0.936,0.421752716640892
-4.41,2.4,4172,7688,1.008,0.631602136200563
-4.41,2.4,4172,7688,1.08,0.808284621351141
-4.41,2.4,4172,7688,1.152,0.730654820738534
-4.41,2.4,4172,7688,1.224,0.600414118370344
-4.41,2.4,4172,7688,1.296,0.666791452822848
-4.41,2.4,4172,7688,1.368,0.473174517064149
-4.41,2.4,4172,7688,1.44,0.592775975693313
-4.41,2.4,4172,7688,1.512,0.578410152991076
-4.41,2.4,4172,7688,1.584,0.62353628860837
-4.41,2.4,4172,7688,1.656,0.589032970762295
-4.41,2.4,4172,7688,1.728,0.471967733767225
-4.41,2.4,4172,7688,1.8,0.268869457038952
-4.41,2.4,4172,7688,1.872,0.448208640361899
-4.41,2.4,4172,7688,1.944,0.345128938142492
-4.41,2.4,4172,7688,2.016,0.334729927261858
-4.41,2.4,4172,7688,2.088,0.509531550084118
-4.41,2.4,4172,7688,2.16,0.3967933246099
-4.41,2.4,4172,7688,2.232,0.170132855194624
-4.41,2.4,4172,7688,2.304,0.326857535656851
-4.41,2.4,4172,7688,2.376,0.349047167556647
-4.41,2.4,4172,7688,2.448,0.157200984810784
-4.41,2.4,4172,7688,2.52,0.122069819102324
-4.41,2.4,4172,7688,2.592,0.389654876456759
-4.41,2.4,4172,7688,2.664,0.544663734033623
-4.41,2.4,4172,7688,2.736,0.629168284860568
-4.41,2.4,4172,7688,2.808,0.606459782283376
-4.41,2.4,4172,7688,2.88,0.31233804588429
