"_v [meter]","Freq [GHz]","x_coord [mm]","y_coord [mm]","_u []","NearETotal/max(NearETotal) []"
-4.5,2.4,6990,3433,-3.6,0.561605477990212
-4.5,2.4,6990,3433,-3.528,0.56882726229849
-4.5,2.4,6990,3433,-3.456,0.57613268141036
-4.5,2.4,6990,3433,-3.384,0.583376949178493
-4.5,2.4,6990,3433,-3.312,0.590727354432846
-4.5,2.4,6990,3433,-3.24,0.598062439267977
-4.5,2.4,6990,3433,-3.168,0.605264675517945
-4.5,2.4,6990,3433,-3.096,0.612398502254909
-4.5,2.4,6990,3433,-3.024,0.619543833715286
-4.5,2.4,6990,3433,-2.952,0.626629550981278
-4.5,2.4,6990,3433,-2.88,0.633690567378961
-4.5,2.4,6990,3433,-2.808,0.640600378480379
-4.5,2.4,6990,3433,-2.736,0.647523187215295
-4.5,2.4,6990,3433,-2.664,0.654168557449831
-4.5,2.4,6990,3433,-2.592,0.660766808747832
-4.5,2.4,6990,3433,-2.52,0.667140262562802
-4.5,2.4,6990,3433,-2.448,0.673252981843815
-4.5,2.4,6990,3433,-2.376,0.679329469356956
-4.5,2.4,6990,3433,-2.304,0.685170870900768
-4.5,2.4,6990,3433,-2.232,0.690866512587987
-4.5,2.4,6990,3433,-2.16,0.696338045212652
-4.5,2.4,6990,3433,-2.088,0.701508444220724
-4.5,2.4,6990,3433,-2.016,0.706423161075496
-4.5,2.4,6990,3433,-1.944,0.711042021920145
-4.5,2.4,6990,3433,-1.872,0.715374804629964
-4.5,2.4,6990,3433,-1.8,0.719293165002577
-4.5,2.4,6990,3433,-1.728,0.722876941805709
-4.5,2.4,6990,3433,-1.656,0.726215940316802
-4.5,2.4,6990,3433,-1.584,0.729087076561056
-4.5,2.4,6990,3433,-1.512,0.731661401783115
-4.5,2.4,6990,3433,-1.44,0.734021932678222
-4.5,2.4,6990,3433,-1.368,0.736135362421206
-4.5,2.4,6990,3433,-1.296,0.737987986830602
-4.5,2.4,6990,3433,-1.224,0.739602639232146
-4.5,2.4,6990,3433,-1.152,0.741190479209748
-4.5,2.4,6990,3433,-1.08,0.742746763003453
-4.5,2.4,6990,3433,-1.008,0.744319300257262
-4.5,2.4,6990,3433,-0.936,0.746120057978994
-4.5,2.4,6990,3433,-0.864,0.748394644071091
-4.5,2.4,6990,3433,-0.792,0.751389989792468
-4.5,2.4,6990,3433,-0.72,0.755072314408873
-4.5,2.4,6990,3433,-0.648,0.759871694079936
-4.5,2.4,6990,3433,-0.576,0.765913526878293
-4.5,2.4,6990,3433,-0.504,0.773544193209325
