"_v [meter]","Freq [GHz]","x_coord [mm]","y_coord [mm]","_u []","NearETotal/max(NearETotal) []"
-4.5,2.4,4762,1230,-3.6,0.0551012089258132
-4.5,2.4,4762,1230,-3.528,0.0616817895552238
-4.5,2.4,4762,1230,-3.456,0.0664328942256675
-4.5,2.4,4762,1230,-3.384,0.0686842003074917
-4.5,2.4,4762,1230,-3.312,0.0683142408405032
-4.5,2.4,4762,1230,-3.24,0.06586736542322
-4.5,2.4,4762,1230,-3.168,0.0625537656114489
-4.5,2.4,4762,1230,-3.096,0.0603368571934913
-4.5,2.4,4762,1230,-3.024,0.0612109268222957
-4.5,2.4,4762,1230,-2.952,0.0656625608957521
-4.5,2.4,4762,1230,-2.88,0.0720560317818556
-4.5,2.4,4762,1230,-2.808,0.0778803767535755
-4.5,2.4,4762,1230,-2.736,0.0813425090397185
-4.5,2.4,4762,1230,-2.664,0.0821908244297235
-4.5,2.4,4762,1230,-2.592,0.0817283280508723
-4.5,2.4,4762,1230,-2.52,0.0820056545210528
-4.5,2.4,4762,1230,-2.448,0.0841848760617238
-4.5,2.4,4762,1230,-2.376,0.0878136569598799
-4.5,2.4,4762,1230,-2.304,0.0902469837003219
-4.5,2.4,4762,1230,-2.232,0.0886568989151832
-4.5,2.4,4762,1230,-2.16,0.0829184138458721
-4.5,2.4,4762,1230,-2.088,0.0776065213894949
-4.5,2.4,4762,1230,-2.016,0.0788364459267071
-4.5,2.4,4762,1230,-1.944,0.0867652759511773
-4.5,2.4,4762,1230,-1.872,0.094885123767206
-4.5,2.4,4762,1230,-1.8,0.0976480319888576
-4.5,2.4,4762,1230,-1.728,0.0925713903507046
-4.5,2.4,4762,1230,-1.656,0.0828311595910076
-4.5,2.4,4762,1230,-1.584,0.0757945834368299
-4.5,2.4,4762,1230,-1.512,0.0759230688160817
-4.5,2.4,4762,1230,-1.44,0.07794722219009
-4.5,2.4,4762,1230,-1.368,0.0758912900264242
-4.5,2.4,4762,1230,-1.296,0.0701063582409643
-4.5,2.4,4762,1230,-1.224,0.0650507905100529
-4.5,2.4,4762,1230,-1.152,0.0671559656671377
-4.5,2.4,4762,1230,-1.08,0.0773936339337411
-4.5,2.4,4762,1230,-1.008,0.0896550688155876
-4.5,2.4,4762,1230,-0.936,0.0947581747158014
-4.5,2.4,4762,1230,-0.864,0.0928282461698586
-4.5,2.4,4762,1230,-0.792,0.0912697528281821
-4.5,2.4,4762,1230,-0.72,0.0939844209273758
-4.5,2.4,4762,1230,-0.648,0.0978291944922132
-4.5,2.4,4762,1230,-0.576,0.0975896028895802
-4.5,2.4,4762,1230,-0.504,0.0915464953071397
-4.5,2.4,4762,1230,-0.432,0.0857859271739891
-4.5,2.4,4762,1230,-0.36,0.0920520174911454
-4.5,2.4,4762,1230,-0.288,0.121407110812872
-4.5,2.4,4762,1230,-0.216,0.151012650385946
-4.5,2.4,4762,1230,-0.144,0.158073906650491
-4.5,2.4,4762,1230,-0.0719999999999996,0.14807664830572
-4.5,2.4,4762,1230,0,0.133667681875027
-4.5,2.4,4762,1230,0.0720000000000005,0.125910087010998
-4.5,2.4,4762,1230,0.144000000000001,0.141179342720238
-4.5,2.4,4762,1230,0.216,0.170308210898729
-4.5,2.4,4762,1230,0.288,0.193278827902204
-4.5,2.4,4762,1230,0.36,0.208065611829363
-4.5,2.4,4762,1230,0.432,0.208124803791816
-4.5,2.4,4762,1230,0.504,0.228018237982466
-4.5,2.4,4762,1230,0.576,0.292882495291585
-4.5,2.4,4762,1230,0.648,0.387904420898434
-4.5,2.4,4762,1230,0.72,0.465202767463936
-4.5,2.4,4762,1230,0.792,0.570467431013313
-4.5,2.4,4762,1230,0.864,0.735067792378564
-4.5,2.4,4762,1230,0.936,0.710568017973396
-4.5,2.4,4762,1230,1.008,0.589510359787066
-4.5,2.4,4762,1230,1.08,0.788286967164843
-4.5,2.4,4762,1230,1.152,0.975280100758943
-4.5,2.4,4762,1230,1.224,1
-4.5,2.4,4762,1230,1.296,0.987394398840065
-4.5,2.4,4762,1230,1.368,0.94317390483423
