"_v [meter]","Freq [GHz]","x_coord [mm]","y_coord [mm]","_u []","NearETotal/max(NearETotal) []"
-4.5,2.4,1161,496,-3.6,0.739372677382311
-4.5,2.4,1161,496,-3.528,0.600721331932238
-4.5,2.4,1161,496,-3.456,0.564774522457854
-4.5,2.4,1161,496,-3.384,0.52819463803228
-4.5,2.4,1161,496,-3.312,0.368908032320667
-4.5,2.4,1161,496,-3.24,0.472203364051147
-4.5,2.4,1161,496,-3.168,0.435596937282733
-4.5,2.4,1161,496,-3.096,0.408851996355129
-4.5,2.4,1161,496,-3.024,0.638244922732118
-4.5,2.4,1161,496,-2.952,0.384490581126047
-4.5,2.4,1161,496,-2.88,0.338658267780166
-4.5,2.4,1161,496,-2.808,0.359942998627437
-4.5,2.4,1161,496,-2.736,0.400271822241137
-4.5,2.4,1161,496,-2.664,0.670824878605818
-4.5,2.4,1161,496,-2.592,0.333137557601401
-4.5,2.4,1161,496,-2.52,0.618807173417495
-4.5,2.4,1161,496,-2.448,0.184049226487752
-4.5,2.4,1161,496,-2.376,0.389726896753923
-4.5,2.4,1161,496,-2.304,0.259990074539269
-4.5,2.4,1161,496,-2.232,0.424181037768737
-4.5,2.4,1161,496,-2.16,0.577139266386538
-4.5,2.4,1161,496,-2.088,0.453559172017577
-4.5,2.4,1161,496,-2.016,0.526913441563149
-4.5,2.4,1161,496,-1.944,0.479877014670178
-4.5,2.4,1161,496,-1.872,0.622986866562799
-4.5,2.4,1161,496,-1.8,0.514959925841122
-4.5,2.4,1161,496,-1.728,0.533699385999161
-4.5,2.4,1161,496,-1.656,0.55527006582111
-4.5,2.4,1161,496,-1.584,0.706236834853928
-4.5,2.4,1161,496,-1.512,0.722671924117632
-4.5,2.4,1161,496,-1.44,0.652994217673169
-4.5,2.4,1161,496,-1.368,0.603679134975692
-4.5,2.4,1161,496,-1.296,0.650193457961299
-4.5,2.4,1161,496,-1.224,0.764710936496757
-4.5,2.4,1161,496,-1.152,0.734600086229759
-4.5,2.4,1161,496,-1.08,0.633962446367631
-4.5,2.4,1161,496,-1.008,0.700072293210243
-4.5,2.4,1161,496,-0.936,1
-4.5,2.4,1161,496,-0.864,0.870941028947724
-4.5,2.4,1161,496,-0.792,0.813148352038968
-4.5,2.4,1161,496,-0.72,0.746032031863942
-4.5,2.4,1161,496,-0.648,0.182962708424148
-4.5,2.4,1161,496,-0.576,0.165377033373462
-4.5,2.4,1161,496,-0.504,0.0807228339831786
-4.5,2.4,1161,496,-0.432,0.173455729669912
-4.5,2.4,1161,496,-0.36,0.0702480836512199
-4.5,2.4,1161,496,-0.288,0.122598700789898
-4.5,2.4,1161,496,-0.216,0.0599674651727003
-4.5,2.4,1161,496,-0.144,0.072719320839403
-4.5,2.4,1161,496,-0.0719999999999996,0.0828075933593231
-4.5,2.4,1161,496,0,0.204712492344401
-4.5,2.4,1161,496,0.0720000000000005,0.170482176905071
-4.5,2.4,1161,496,0.144000000000001,0.113607708473822
-4.5,2.4,1161,496,0.216,0.0866255230056237
-4.5,2.4,1161,496,0.288,0.0943202708939705
-4.5,2.4,1161,496,0.36,0.118489169737962
-4.5,2.4,1161,496,0.432,0.111594007381656
-4.5,2.4,1161,496,0.504,0.193122699227908
-4.5,2.4,1161,496,0.576,0.114539955547611
-4.5,2.4,1161,496,0.648,0.0971301820938436
-4.5,2.4,1161,496,0.72,0.178488985583809
-4.5,2.4,1161,496,0.792,0.131069625318918
-4.5,2.4,1161,496,0.864,0.0908637405996253
-4.5,2.4,1161,496,0.936,0.0941335874389682
-4.5,2.4,1161,496,1.008,0.122864255835493
-4.5,2.4,1161,496,1.08,0.105204554966292
-4.5,2.4,1161,496,1.152,0.0954207885962136
-4.5,2.4,1161,496,1.224,0.0907068203117987
-4.5,2.4,1161,496,1.296,0.112157544774085
-4.5,2.4,1161,496,1.368,0.117548051418035
-4.5,2.4,1161,496,1.44,0.157158663932989
-4.5,2.4,1161,496,1.512,0.0618578631897687
-4.5,2.4,1161,496,1.584,0.114899102672251
-4.5,2.4,1161,496,1.656,0.105990524335658
-4.5,2.4,1161,496,1.728,0.0367195212342478
-4.5,2.4,1161,496,1.8,0.103462269859603
-4.5,2.4,1161,496,1.872,0.0874197948133288
-4.5,2.4,1161,496,1.944,0.0660250364021908
-4.5,2.4,1161,496,2.016,0.0991110113640409
-4.5,2.4,1161,496,2.088,0.124917513872275
-4.5,2.4,1161,496,2.16,0.140130870484594
-4.5,2.4,1161,496,2.232,0.0919555862205016
-4.5,2.4,1161,496,2.304,0.117421945864621
-4.5,2.4,1161,496,2.376,0.108614160943657
-4.5,2.4,1161,496,2.448,0.094317965256992
-4.5,2.4,1161,496,2.52,0.109833801627959
-4.5,2.4,1161,496,2.592,0.147972963365265
-4.5,2.4,1161,496,2.664,0.152966817116
-4.5,2.4,1161,496,2.736,0.11624257286573
-4.5,2.4,1161,496,2.808,0.10785377659033
-4.5,2.4,1161,496,2.88,0.0998497231480389
-4.5,2.4,1161,496,2.952,0.100276136766809
-4.5,2.4,1161,496,3.024,0.0965429463903517
-4.5,2.4,1161,496,3.096,0.10718599707876
-4.5,2.4,1161,496,3.168,0.128577772828914
-4.5,2.4,1161,496,3.24,0.119602335907531
-4.5,2.4,1161,496,3.312,0.115525246428415
-4.5,2.4,1161,496,3.384,0.119880979053879
-4.5,2.4,1161,496,3.456,0.111125625972104
-4.5,2.4,1161,496,3.528,0.141366522224731
-4.5,2.4,1161,496,3.6,0.1403503707702
-4.41,2.4,1161,496,-3.6,0.791681803927835
-4.41,2.4,1161,496,-3.528,0.714955381108573
-4.41,2.4,1161,496,-3.456,0.432077965652252
-4.41,2.4,1161,496,-3.384,0.721204868129468
-4.41,2.4,1161,496,-3.312,0.609087812744388
-4.41,2.4,1161,496,-3.24,0.658192310238717
-4.41,2.4,1161,496,-3.168,0.344817137797136
-4.41,2.4,1161,496,-3.096,0.467655745904332
-4.41,2.4,1161,496,-3.024,0.466520180916951
-4.41,2.4,1161,496,-2.952,0.74215248624527
-4.41,2.4,1161,496,-2.88,0.512599227710198
-4.41,2.4,1161,496,-2.808,0.401576587619052
-4.41,2.4,1161,496,-2.736,0.429636141528711
-4.41,2.4,1161,496,-2.664,0.43652222461697
-4.41,2.4,1161,496,-2.592,0.681679629539431
-4.41,2.4,1161,496,-2.52,0.549482168658111
-4.41,2.4,1161,496,-2.448,0.33172797944206
-4.41,2.4,1161,496,-2.376,0.49848363072597
-4.41,2.4,1161,496,-2.304,0.497087872932041
-4.41,2.4,1161,496,-2.232,0.466316497576428
-4.41,2.4,1161,496,-2.16,0.515652110538851
-4.41,2.4,1161,496,-2.088,0.384629376988258
-4.41,2.4,1161,496,-2.016,0.249358767300385
-4.41,2.4,1161,496,-1.944,0.352253417451703
-4.41,2.4,1161,496,-1.872,0.517798025568472
-4.41,2.4,1161,496,-1.8,0.539551236058578
-4.41,2.4,1161,496,-1.728,0.578656443445794
-4.41,2.4,1161,496,-1.656,0.599098255275312
-4.41,2.4,1161,496,-1.584,0.750353939017362
-4.41,2.4,1161,496,-1.512,0.884480702703354
-4.41,2.4,1161,496,-1.44,0.770740815193803
-4.41,2.4,1161,496,-1.368,0.889530232032058
-4.41,2.4,1161,496,-1.296,1
-4.41,2.4,1161,496,-1.224,0.991626552725729
-4.41,2.4,1161,496,-1.152,0.870946509870168
-4.41,2.4,1161,496,-1.08,0.886472623406075
-4.41,2.4,1161,496,-1.008,0.933725760570897
-4.41,2.4,1161,496,-0.936,0.886527923708388
-4.41,2.4,1161,496,-0.864,0.890014538261969
-4.41,2.4,1161,496,-0.792,0.810084222041563
-4.41,2.4,1161,496,-0.72,0.669273099884411
-4.41,2.4,1161,496,-0.648,0.22485976889303
-4.41,2.4,1161,496,-0.576,0.158588220272981
-4.41,2.4,1161,496,-0.504,0.030739635685807
-4.41,2.4,1161,496,-0.432,0.0471573591132168
-4.41,2.4,1161,496,-0.36,0.0753099011855855
-4.41,2.4,1161,496,-0.288,0.0759498844433318
-4.41,2.4,1161,496,-0.216,0.0741895782440534
-4.41,2.4,1161,496,-0.144,0.104940558411383
-4.41,2.4,1161,496,-0.0719999999999996,0.130309161665484
-4.41,2.4,1161,496,0,0.0733982368878175
-4.41,2.4,1161,496,0.0720000000000005,0.10887572801435
-4.41,2.4,1161,496,0.144000000000001,0.0679341122784714
-4.41,2.4,1161,496,0.216,0.0614022919728547
-4.41,2.4,1161,496,0.288,0.0994857732814395
-4.41,2.4,1161,496,0.36,0.0712014735321791
-4.41,2.4,1161,496,0.432,0.0445184209756182
-4.41,2.4,1161,496,0.504,0.0286798936269801
-4.41,2.4,1161,496,0.576,0.0543126012077738
-4.41,2.4,1161,496,0.648,0.083050517214187
-4.41,2.4,1161,496,0.72,0.0619369298694966
-4.41,2.4,1161,496,0.792,0.0749696152299264
-4.41,2.4,1161,496,0.864,0.0673728170340287
-4.41,2.4,1161,496,0.936,0.0911226932911797
-4.41,2.4,1161,496,1.008,0.0391747340514229
